Only when we are no longer afraid do we begin to live.;Dorothy Thompson;fear
I think there are so many ways to become interested in music. I believe signs of sustained interest gives a sense of the right time. Music, if thought of as a language, would perhaps indicate that as early as possible is not so bad. I do believe that a really nurturing first teacher that makes the child love something is crucial.;Yo-Yo Ma;teacher
I was 20 years old, working as a roofer and a telemarketer and driving a taxi, just barely getting by. A friend of a friend suggested I try acting. I was like, 'Why? What am I going to do? Community theater?' But I took a class, and the teacher thought that I had potential, so I moved to Vancouver and started auditioning.;Cory Monteith;teacher
I had seen people who had lost everything and everyone they loved to war, famine, and natural disasters.;Chelsea Clinton;war
Happiness consumes itself like a flame. It cannot burn for ever, it must go out, and the presentiment of its end destroys it at its very peak.;August Strindberg;happiness
Between our birth and death we may touch understanding, As a moth brushes a window with its wing.;Christopher Fry;death
It's also reflective of a young person's religion or faith in that it's highly charged with sacramental imagery and with country imagery, because I was in the seminary for so many years in the country.;Daniel Berrigan;religion
You treat a kid with respect and as an adult you talk to them as if they're smart people. But you don't throw at them the trappings of adulthood and you know, the darker stuff.;Dave Eggers;respect
I feel like the quality of privacy and respect of people's personal space has been completely disintegrated. You can ask to take the picture. I will be so glad to take the picture and pose and look good for the picture.;Busta Rhymes;respect
I remember going for the first time to a place called The Roxy in New York because you can see people breakdancing there. That's the only reason I went! It's amazing, kids are still doing that.;Chris Frantz;amazing
I love to cook. My dad's a really excellent cook and his style is: Look in the fridge and make whatever there is with whatever ingredients you have and I like cooking like that, too.;Olivia Thirlby;dad
It's the most unhappy people who most fear change.;Mignon McLaughlin;change
I'm a mad lover of sport. You cannot say a bad word to me about sports. So I know business is involved and I know it can be cynical, and, of course, I watch it, but for me it's pure.;Hugh Jackman;business
Many of the insights of the saint stem from their experience as sinners.;Eric Hoffer;experience
I am not qualified to talk about the diet. Simply because I am not a dietician.;Mark Spitz;diet
A man's home may seem to be his castle on the outside inside is more often his nursery.;Clare Boothe Luce;home
Rosa Parks was the queen mother of a movement whose single act of heroism sparked the movement for freedom, justice and equality. Her greatest contribution is that she told us a regular person can make a difference.;Marc Morial;equality
Science may never come up with a better office communication system than the coffee break.;Earl Wilson;communication
Sometimes I even now feel like a stranger in my country. But I knew there would be problems because I had seen the world as a skater. And now? A lot of people in eastern Germany have lost jobs, rents went up, food costs went up, unemployment went to 20 percent. Freedom is good, but it is not easy.;Katarina Witt;food
Love is the triumph of imagination over intelligence.;H. L. Mencken;love
Of course, the ideal scenario for parenting is obviously two parents of a mature age.;Jennifer Aniston;age
So one begins to wonder what is going to happen to the human race. Technology keeps on advancing with greater and greater power, either for good or for destruction.;David Bohm;technology
I hated the royal wedding.;Steven Patrick Morrissey;wedding
The majority of men meet with failure because of their lack of persistence in creating new plans to take the place of those which fail.;Napoleon Hill;failure
The truth is, I had always wanted to be a comedian, but I really didn't have that kind of personality, and it's a terrifying thing to say.;Jerry Seinfeld;truth
I'm sorry, but I can't make a movie with the blonde from 'ER' who is starring in every single bad romantic comedy.;Matthew Fox;romantic
We have a powerful potential in out youth, and we must have the courage to change old ideas and practices so that we may direct their power toward good ends.;Mary McLeod Bethune;power
Life is far too important a thing ever to talk seriously about.;Oscar Wilde;life
When I meet a couple, I'm always interested to know if they have been together for a long time, or how loyal they are, because I know that will impact on how much I'm prepared to trust them.;Richard E. Grant;trust
The two most misused words in the entire English vocabulary are love and friendship. A true friend would die for you, so when you start trying to count them on one hand, you don't need any fingers.;Larry Flynt;friendship
Berlin is still going through a transition since the Cold War - both in what used to be East and West Berlin. I can still sense the confusion and the struggle for identity there in the streets. There's a pulse to it.;Diane Kruger;war
Become an internationalist and learn to respect all life. Make war on machines. And in particular the sterile machines of corporate death and the robots that guard them.;Abbie Hoffman;respect
Of all human activities, man's listening to God is the supreme act of his reasoning and will.;Pope Paul VI;god
I discovered that the horse is life itself, a metaphor but also an example of life's mystery and unpredictability, of life's generosity and beauty, a worthy object of repeated and ever changing contemplation.;Jane Smiley;beauty
Most people treat the office manual the way they treat a software manual. They never look at it.;James Levine;work
I am not afraid to say my relationship with my man is important, even vital, to who I am as a person.;Mika Brzezinski;relationship
Real politics are the possession and distribution of power.;Benjamin Disraeli;politics
Never be afraid to trust an unknown future to a known God.;Corrie Ten Boom;god
The mere thought of divorce terrified me. To me, divorce symbolized failure.;Annette Funicello;failure
If I was sad or afraid, I would sit in a corner and sing. If I was happy I would jump into the middle of the room and sing. It was how I expressed my emotions.;Nana Mouskouri;sad
I learned to impersonate the kind of person that talks about poetry. It comes from teaching, I think.;Robert Morgan;poetry
Instead, I think over the years we have cut the strength of marriage and relationships by the law and weakened the institution. We have tried to deal with relationships with no-fault divorce, with child custody, with so many other avenues and it has not helped.;Timothy Murphy;marriage
This was meaningful that at almost 41 years old, I could be getting my first beauty campaign.;Teri Hatcher;beauty
When we drop fear, we can draw nearer to people, we can draw nearer to the earth, we can draw nearer to all the heavenly creatures that surround us.;Bell Hooks;fear
It feels really sad, to me, to go to a dark bedroom. It's like surrendering to the night or something.;James Franco;sad
And the smile that is worth the praises of earth is the smile that shines through tears.;Ella Wheeler Wilcox;smile
I try to treat all the money I'm making like it's the last time I'm going to make it.;Eminem;money
I'm probably a little more like my dad. But because of my mom, I never saw being a woman as being an impediment to being able to do something. She had her Ph.D. before I was born.;Mary Cheney;mom
Nature shows that with the growth of intelligence comes increased capacity for pain, and it is only with the highest degree of intelligence that suffering reaches its supreme point.;Arthur Schopenhauer;intelligence
Moreover, environmental health at the local level has become narrowly focused, very much defined around regulations and the attendant regulatory debates.;Samuel Wilson;environmental
It is often when night looks darkest, it is often before the fever breaks that one senses the gathering momentum for change, when one feels that resurrection of hope in the midst of despair and apathy.;Hillary Clinton;change
I can prove anything by statistics except the truth.;George Canning;truth
It seems to me that trying to live without friends is like milking a bear to get cream for your morning coffee. It is a whole lot of trouble, and then not worth much after you get it.;Zora Neale Hurston;friendship
We all have our pet things that we like to get religious about.;Max Cannon;pet
Do good to your friends to keep them, to your enemies to win them.;Benjamin Franklin;good
I'm proud of the U.S.A. We've done some amazing things. To wear our flag in the Olympics is an honor.;Shaun White;amazing
It is a simple but sometimes forgotten truth that the greatest enemy to present joy and high hopes is the cultivation of retrospective bitterness.;Robert Menzies;truth
Children say that people are hung sometimes for speaking the truth.;Joan of Arc;truth
There are whole precincts of voters in this country whose united intelligence does not equal that of one representative American woman.;Carrie Chapman Catt;intelligence
In my opinion, most of the great men of the past were only there for the beer - the wealth, prestige and grandeur that went with the power.;A. J. P. Taylor;power
It's probably a bit of a power trip when you befriend somebody enough that they trust you to tell you things.;Josh Brolin;trust
Blackheart Records being 25 years old represents staying power and the fact that we weren't able to get a record out through conventional means, so we had to create this record company to put out our records if we wanted to be a band that had records to give out to their fans.;Joan Jett;power
If you do not tell the truth about yourself you cannot tell it about other people.;Virginia Woolf;truth
All objects, all phases of culture are alive. They have voices. They speak of their history and interrelatedness. And they are all talking at once!;Camille Paglia;history
Fanatics do not have faith - they have belief. With faith you let go. You trust. Whereas with belief you cling.;Yann Martel;faith
There are truths which are not for all men, nor for all times.;Voltaire;men
The monarchy is foremost a business, and it's important to them that the British public continue to finance the excessive luxurious lifestyles of the now quite enormous, wasteful and useless 'royal' family. I find it very sad.;Steven Patrick Morrissey;sad
To design is to communicate clearly by whatever means you can control or master.;Milton Glaser;design
I realized this is what God has dealt me, and I should be thankful considering all that's happened to me in my life, but MS caused the movies to stop - stop dead - and I miss it.;Richard Pryor;thankful
I came all this way for a reason. Today is the day of salvation. Trust Jesus to save you. Then be sincere as God knows a pretender.;Kirk Cameron;trust
Wisdom lies neither in fixity nor in change, but in the dialectic between the two.;Octavio Paz;wisdom
The fame that goes with wealth and beauty is fleeting and fragile intellectual superiority is a possession glorious and eternal.;Sallust;beauty
Italian men do appreciate beautiful women. They're not afraid of the beauty, which is nice.;Eva Herzigova;men
I don't think I've ever felt that same kind of peace, the kind of serenity that I felt after acknowledging that maybe I was going to die of this TB.;Desmond Tutu;peace
Parenting, as an unpaid occupation outside the world of public power, entails lower status, less power, and less control of resources than paid work.;Nancy Chodorow;power
Courage conquers all things: it even gives strength to the body.;Ovid;strength
Yankee Stadium, and the Yankees are so famous for Mickey Mantle, Joe DiMaggio, Lou Gehrig, all of those guys.;Bert Campaneris;famous
It wasn't a problem for me drawing humans although I had originally come to the studio with the idea that what I had to offer them was my knowledge in the drawing of animals.;Marc Davis;knowledge
The jealous are possessed by a mad devil and a dull spirit at the same time.;Johann Kaspar Lavater;jealousy
I would like to find a stew that will give me heartburn immediately, instead of at three o clock in the morning.;John Barrymore;food
Recommend virtue to your children it alone, not money, can make them happy. I speak from experience.;Ludwig van Beethoven;alone
If your goal is to be the biggest movie star in the world, a 10-movie contract is gold. It was never my goal. Up until now, I made movies - and I have a nice house, a nice car. I'm fortunate, happy and grateful. Life is good.;Chris Evans;car
Politics is the art of choosing between the disastrous and the unpalatable.;John Kenneth Galbraith;art
All that really matters is I have two beautiful kids, and I'm trying to be the best dad I can possibly be, and that's the most important thing of all.;Tiger Woods;dad
It seems as if an age of genius must be succeeded by an age of endeavour riot and extravagance by cleanliness and hard work.;Virginia Woolf;work
I think there ought to be a strict separation or wall built between our religious faith and our practice of political authority in office. I don't think the President of the United States should extoll Christianity if he happens to be a Christian at the expense of Judaism, Islam or other faiths.;Jimmy Carter;faith
I think it's too bad that everybody's decided to turn on drugs, I don't think drugs are the problem. Crime is the problem. Cops are the problem. Money's the problem. But drugs are just drugs.;Jerry Garcia;money
My mother was the influence in my life. She was strong she had great faith in the ultimate triumph of justice and hard work. She believed passionately in education.;John H. Johnson;education
I love to not work. I like to travel. I work maybe half the year, no more.;Catherine Deneuve;travel
Freedom in a commons brings ruin to all.;Garrett Hardin;freedom
We didn't lose the game we just ran out of time.;Vince Lombardi;time
If you're not a real chameleon of an actor and if you're not one of those guys who can really shape-change themselves all the time, one of the ways to keep pushing yourself and keep changing is to be in different kinds of movies.;Ethan Hawke;movies
Luck, like a Russian car, generally only works if you push it.;Tom Holt;car
We know from science that nothing in the universe exists as an isolated or independent entity.;Margaret J. Wheatley;science
If you cannot get rid of the family skeleton, you may as well make it dance.;George Bernard Shaw;family
I'm doing a new musical on Broadway, which opens in October called 'The Boy from Oz,' where I play Peter Allen. For those of you who don't know, he became first famous in America for marrying Liza Minelli.;Hugh Jackman;famous
A study in the Washington Post says that women have better verbal skills than men. I just want to say to the authors of that study: 'Duh.';Conan O'Brien;women
I did skit comedy online for many years, beginning around 2001. Around 2006 I started watching a lot of food television and got re-interested in food. I come from a very food-obsessed family. But I also wanted to do my own thing, which was the comedy.;Nadia Giosia;food
Books should to one of these fours ends conduce, for wisdom, piety, delight, or use.;John Denham;wisdom
I used to go to Bourbon Street when I was a kid and there would be club after club after club of people who were around when the music started. I mean these are legendary, maybe not so well known, but legendary musicians.;Harry Connick, Jr.;music
We are the number one economy in the world, and we ought to continue to pursue those kinds of policies that ensure that we maintain that position, like innovation and like technology and like education and like just research and development and discovery.;Donald Evans;technology
I was given such a great gift. It's a miracle that never stops amazing me and reminding me to give thanks, every day. Having a wife and daughter gives me a lot more purpose. I was much more selfish before, but now I think about what kind of role model I'll be. I just want to be a better man.;Jake Owen;amazing
Movies are like an expensive form of therapy for me.;Tim Burton;movies
Technology is us. There is no separation. It's a pure expression of human creative will. It doesn't exist anywhere else in the universe. I'm rather sure of that.;David Cronenberg;technology
There is something mean in human nature that prefers to think evil, that gives a willing ear and a ready welcome to calumny, a sort of jealousy of goodness and greatness and things of good report.;Richard Le Gallienne;nature
This enemy of peace in the world today is unlike any we have seen in the past, and our military is learning from, and building on, previous successes while carrying peace and freedom into the future.;Mark Kennedy;learning
The year most of my high school friends and I got our driver's permits, the coolest thing one could do was stand outside after school and twirl one's car keys like a lifeguard whistle. That jingling sound meant freedom and power.;Sloane Crosley;freedom
If I wasn't even famous or had any success, I would still wake up and put tons of make-up on, and put on a cool outfit. That's always been who I've been my whole life, so that's never gonna change. I love fashion. I love getting dressed up. I love Halloween, too.;Gwen Stefani;cool
There's a lot of gimmick infringement out there, but that's cool. It's a compliment. But it all started right when I first came into the Garden. I came down to 'Eye of the Tiger' and when I hit the ring with the Sheik, I just put my hand up to my ear by accident, and the crowd got louder. I was like 'Oh, that works.';Hulk Hogan;cool
In a disordered mind, as in a disordered body, soundness of health is impossible.;Marcus Tullius Cicero;health
Every man is said to have his peculiar ambition. Whether it be true or not, I can say for one that I have no other so great as that of being truly esteemed of my fellow men, by rendering myself worthy of their esteem.;Abraham Lincoln;men
The drug plans our seniors choose will define their health care options for years to come. If they do not make a decision and wait until the May 15 deadline passes, they will face penalties and higher prices for the drugs that they need.;Mike Fitzpatrick;health
It's not that I'm so smart, it's just that I stay with problems longer.;Albert Einstein;intelligence
Well physically preparing for the role, definitely and then continuing to stay physically fit throughout filming, getting up, 4.00 4.30 in the morning.;Brandon Routh;morning
Looking back, I think I was always musical. My dad was very musical, and I think my mom was musical.;Paul McCartney;dad
Children have never been very good at listening to their elders, but they have never failed to imitate them.;James A. Baldwin;good
Don't manage - lead change before you have to.;Jack Welch;change
How does the Meadow flower its bloom unfold? Because the lovely little flower is free down to its root, and in that freedom bold.;William Wordsworth;freedom
Even a happy life cannot be without a measure of darkness, and the word happy would lose its meaning if it were not balanced by sadness. It is far better take things as they come along with patience and equanimity.;Carl Jung;patience
I want to use my position of leadership to help move along at a faster pace what I believe and know the Obama administration wants to do around the urgency of climate change.;Kamala Harris;leadership
They have decided to tour under the name of Ten Years After which I don't think is very cool. To be honest, they have had to do that as it's the only way they can get any work.;Alvin Lee;cool
Ah, the bond between English boys and California girls. For those of us who aren't either, it's a bond that fascinates and mystifies. So much of the world's favorite music comes out of that relationship.;Rob Sheffield;relationship
What our children have to fear is not the cars on the highways of tomorrow but our own pleasure in calculating the most elegant parameters of their deaths.;J. G. Ballard;fear
Time you enjoy wasting, was not wasted.;John Lennon;time
I don't feel old. I don't feel anything till noon. That's when it's time for my nap.;Bob Hope;time
Fashion, for me, is anything that's aesthetic and beautiful. Art, food, film. It's something that I appreciate and really like.;St. Vincent;food
Sensitivity and money are like parallel lines. They don't meet.;Ang Lee;money
I'm free. I just do what I want, say what I want, say how I feel, and I don't try to hurt nobody. I just try to make sure that I don't compromise my art in any kind of way, and I think people respect that.;Erykah Badu;art
I would warn you that I do not attribute to nature either beauty or deformity, order or confusion. Only in relation to our imagination can things be called beautiful or ugly, well-ordered or confused.;Baruch Spinoza;beauty
Pound's translation of Chinese poetry was maybe the most important thing I read. Eliot a little bit later.;Robert Morgan;poetry
You cannot blame the mismanagement of the economy or the fact that we have not invested adequately in education in order to give our people the knowledge, the skills and the technology that they need in order to be able to use the resources that Africa has to gain wealth.;Wangari Maathai;technology
It can't be overstated how wonderful it is not to have to audition any more. Any actor will tell you, it's like Christmas.;Bill Nighy;christmas
One is to ensure that the war fighters and the intelligence analysts get the information that they need when they need it, in a format that's useful to them.;Stephen Cambone;intelligence
I want to make timeless movies.;Fred Durst;movies
History repeats itself, first as tragedy, second as farce.;Karl Marx;history
One should believe in marriage as in the immortality of the soul.;Honore de Balzac;anniversary
There's as much crookedness as you want to find. There was something Abraham Lincoln said - he'd rather trust and be disappointed than distrust and be miserable all the time. Maybe I trusted too much.;John Wooden;trust
So many people suffer from abuse, and suffer alone.;Pamela Stephenson;alone
I'm learning Spanish - I got Rosetta Stone for Christmas.;Karlie Kloss;learning
The scientist does not study nature because it is useful he studies it because he delights in it, and he delights in it because it is beautiful.;Henri Poincare;nature
There is nothing like the way people feel after they've seen 'The Intouchables.' They feel amazing. The word of mouth on this film is incredible. It's intelligent-feeling good. You're not insulted by the low-browness or stupidity of some of the humor. It's so smart and terrific.;Harvey Weinstein;humor
You can measure a programmer's perspective by noting his attitude on the continuing vitality of FORTRAN.;Alan Perlis;attitude
There's a lot of great movies that have won the Academy Award, and a lot of great movies that haven't. You just do the best you can.;Clint Eastwood;best
There is nothing so subject to the inconstancy of fortune as war.;Miguel de Cervantes;war
I'm always looking for cool stuff to do because that's what we're supposed to do, ya know?;Joshua Homme;cool
Relationships are made of talk - and talk is for girls and women.;Deborah Tannen;women
I was blinded by being a romantic person.;Sienna Miller;romantic
Man is an artifact designed for space travel. He is not designed to remain in his present biologic state any more than a tadpole is designed to remain a tadpole.;William S. Burroughs;travel
They did that little thing on South Park, and they mentioned my name and had a character of me judging a Halloween contest. It was really funny.That made me the coolest aunt on earth.;Tina Yothers;funny
There is so much of good in human nature that men grow to like each other upon better acquaintance, and this points to another way in which we may strive to promote the peace of the world.;Elihu Root;peace
Whenever you find yourself on the side of the majority, it is time to pause and reflect.;Mark Twain;business
Life is the desert, life the solitude, death joins us to the great majority.;Edward Young;death
I mean, yeah, I'm sure that Python and the other things have paved the way for a greater understanding of the British sense of humor, but I don't think it's all that different than the American sense of humor.;Simon Pegg;humor
The rich man's dog gets more in the way of vaccination, medicine and medical care than do the workers upon whom the rich man's wealth is built.;Samora Machel;medical
So keep fightin' for freedom and justice, beloveds, but don't you forget to have fun doin' it. Lord, let your laughter ring forth. Be outrageous, ridicule the fraidy-cats, rejoice in all the oddities that freedom can produce.;Molly Ivins;freedom
I believe the root of all evil is abuse of power.;Patricia Cornwell;power
It is not fitting, when one is in God's service, to have a gloomy face or a chilling look.;Francis of Assisi;god
In an age of incompetence, I've been able to last in this crazy business. I actually know how to play my ax and write a song. That's my job.;Billy Joel;business
We became friends as we became a band. Our friendship evolved as the band evolved. It had its ups and downs, but it was mostly ups for the four of us. We got along well almost all of the time. Hey! We liked each other and we still do.;Dave Blood;friendship
If you're a sports fan you realize that when you meet somebody, like a girlfriend, they kind of have to root for your team. They don't have a choice.;Jimmy Fallon;sports
To understand the intensity of driving an F1 car, you have to be in it. When you're driving a 750hp machine at 200mph, the noise and the vibrations are incredible. The G-force when you take big corners is like someone trying to rip your head off. You hit the brakes, and it feels as if the skin is being pulled off your body.;Jenson Button;car
Faith in oneself is the best and safest course.;Michelangelo;best
Autumn arrives in early morning, but spring at the close of a winter day.;Elizabeth Bowen;morning
Nobody expects to trust his body overmuch after the age of fifty.;Alexander Hamilton;age
I bought some batteries, but they weren't included.;Steven Wright;funny
I grew up in a house where my father encouraged my brother and me to fail. I specifically remember coming home and saying, 'Dad, Dad, I tried out for this or that and I was horrible,' and he would high-five me and say, 'Way to go.';Sara Blakely;home
It is the artist's business to create sunshine when the sun fails.;Romain Rolland;business
When you get to play a character that's in love, it's cool.;Josh Hutcherson;cool
Just because a situation is grim doesn't mean you don't have every right to smile.;Rashida Jones;smile
There has to be a measure of faith. That's what this business is all about: trusting in something that may never show up, that you have no concrete proof of.;Wentworth Miller;business
The best way to find out if you can trust somebody is to trust them.;Ernest Hemingway;best
In masks outrageous and austere, The years go by in single file But none has merited my fear, And none has quite escaped my smile.;Elinor Wylie;smile
Death not merely ends life, it also bestows upon it a silent completeness, snatched from the hazardous flux to which all things human are subject.;Hannah Arendt;death
Bad psychoanalysis would say I enjoyed pleasing people, working really hard and pleasing people, which is probably related to my father in some way. But I really liked working hard. When I worked at Disneyland, I'd do 12 hours straight and go home thrilled.;Steve Martin;home
I was member of the Diet as long as it existed, until May 1933.;Fritz Sauckel;diet
My happiness doesn't come from money or fame. My happiness comes from seeing life without struggle.;Nicki Minaj;happiness
A mission is a place where you ask nonbelievers to come and find faith and hope and feel love.;Robert H. Schuller;hope
Yes, I still love 'South Park,' but I also love morning TV now.;Mo Rocca;morning
God has been very good to me, for I never dwell upon anything wrong which a person has done, so as to remember it afterwards. If I do remember it, I always see some other virtue in that person.;Saint Teresa of Avila;good
The compensation of a very early success is a conviction that life is a romantic matter. In the best sense one stays young.;F. Scott Fitzgerald;best
Eventually I booked a 2-line role on a show called 'JAG' and slowly the parts got bigger and better. I'm very thankful that I had to appreciate how difficult the business is before I had any kind of success.;Samuel Witwer;thankful
I joined the air force. I took to it immediately when I arrived there. I did three years, eight months, and ten days in all, but it took me a year and a half to get disabused of my romantic notions about it.;Morgan Freeman;romantic
I think that the reason for my success is that I am really not aspirational. I am inspirational in that the people at home feel like they can really relate to me.;Rosie O'Donnell;success
The most dangerous man to any government is the man who is able to think things out... without regard to the prevailing superstitions and taboos. Almost inevitably he comes to the conclusion that the government he lives under is dishonest, insane, intolerable.;H. L. Mencken;government
Well, my son really loves wildlife. And everytime he draws a polar bear I want to tell him there probably won't any by the time... he's my age. That's kinda hard to deal with.;Thom Yorke;age
Pro football is like nuclear warfare. There are no winners, only survivors.;Frank Gifford;sports
Everything in life is luck.;Donald Trump;life
We never really grow up, we only learn how to act in public.;Bryan White;teen
A lyric, it is true, is the expression of personal emotion, but then so is all poetry, and to suppose that there are several kinds of poetry, differing from each other in essence, is to be deceived by wholly artificial divisions which have no real being.;John Drinkwater;poetry
When videotape came so a lot of movies that I do have a kind of afterlife in video. Things where movies that I do would come and go they still come and go but you can go rent them and see them on TV.;Christopher Walken;movies
All free men, wherever they may live, are citizens of Berlin. And therefore, as a free man, I take pride in the words 'Ich bin ein Berliner!';John F. Kennedy;men
Financial institutions, the corporate world and civil society - all must uphold high standards of probity in their working. Only a genuine partnership between the Government and its people can bring about positive change to create a just society.;Pratibha Patil;positive
The mere imparting of information is not education.;Carter G. Woodson;education
I want to say with the utmost of sincerity, not as a Republican, but as an American, that I have great respect for Senator Obama's historic achievement to become his party's nominee, not because of his color, but with indifference to it.;Mike Huckabee;respect
The right to be let alone is indeed the beginning of all freedoms.;William O. Douglas;freedom
Brazil is where I belong, the place that feels like home. They love their family, their country and God, and are not afraid to let anybody know it.;Dionne Warwick;home
At home, you always have to be a politician when you're abroad, you almost feel yourself a statesman.;Harold MacMillan;home
My dad had been born in Mexico and his family had to leave during the Mexican revolution.;Mitt Romney;dad
Courage is the price that life exacts for granting peace.;Amelia Earhart;peace
The scary thing is when I did my set in Texas everyone was excited. The show was great. I was done and the next DJ put something on vinyl and the difference! The quality!!;Peter Hook;great
Those who never retract their opinions love themselves more than they love the truth.;Joseph Joubert;truth
Throughout my whole life, as a performer, I've never played with a band. I've always played alone, so I was never required to stay in rhythm or anything. So it was a real different experience for me to start playing with a band. There were so many basic things for me to learn.;Steve Martin;experience
The greatest discovery of my generation is that a human being can alter his life by altering his attitudes.;William James;life
The history of the relationship between comedy and swimming is short indeed. Of course it is always funny when someone falls into water, but that's about it.;Arthur Smith;funny
I often get letters, quite frequently, from people who say how they like the programmes a lot, but I never give credit to the almighty power that created nature.;David Attenborough;nature
A writer's job is to tell the truth.;Andy Rooney;truth
If you don't quit, and don't cheat, and don't run home when trouble arrives, you can only win.;Shelley Long;home
Never in the history of fashion has so little material been raised so high to reveal so much that needs to be covered so badly.;Cecil Beaton;history
You know how you wake up in the morning and sometimes you look gorgeous and other times you look like you got hit by a mack truck? I realized that my mack truck is food. If I have no sugar, yeast or wine, I have no undereye bags and my skin is perfect.;Mariska Hargitay;food
I wasn't a kid who moved out from Iowa with aspirations of becoming a famous star - I was intrigued by the idea of filmmaking and by the idea of what it would be like to play a character in a movie.;Jason Lee;famous
Those who want the Government to regulate matters of the mind and spirit are like men who are so afraid of being murdered that they commit suicide to avoid assassination.;Harry S. Truman;men
Were it left to me to decide whether we should have a government without newspapers, or newspapers without a government, I should not hesitate a moment to prefer the latter.;Thomas Jefferson;government
The history of free men is never really written by chance but by choice their choice!;Dwight D. Eisenhower;history
People who are more than casually interested in computers should have at least some idea of what the underlying hardware is like. Otherwise the programs they write will be pretty weird.;Donald Knuth;computers
Bravery is the capacity to perform properly even when scared half to death.;Omar N. Bradley;death
I challenge anybody to say that I wouldn't know how to approach foreign policy because, unlike some of the other people, I at least have a foreign policy philosophy, which is an extension of the Reagan philosophy. Peace through strength, and my philosophy is peace through strength and clarity.;Herman Cain;strength
The professional must learn to be moved and touched emotionally, yet at the same time stand back objectively: I've seen a lot of damage done by tea and sympathy.;Anthony Storr;sympathy
As human beings, we are endowed with freedom of choice, and we cannot shuffle off our responsibility upon the shoulders of God or nature. We must shoulder it ourselves. It is our responsibility.;Arnold J. Toynbee;nature
Science shows us truth and beauty and fills each day with a fresh wonder of the exquisite order which governs our world.;Polykarp Kusch;beauty
The American fascists are most easily recognized by their deliberate perversion of truth and fact. Their newspapers and propaganda carefully cultivate every fissure of disunity, every crack in the common front against fascism.;Henry A. Wallace;truth
One of the reasons people hate politics is that truth is rarely a politician's objective. Election and power are.;Cal Thomas;politics
How much a dunce that has been sent to roam, excels a dunce that has been kept at home.;William Cowper;home
And that is why marriage and family law has emphasized the importance of marriage as the foundation of family, addressing the needs of children in the most positive way.;John Boehner;positive
My faith helps me understand that circumstances don't dictate my happiness, my inner peace.;Denzel Washington;peace
Later, my father died up in Marysville. So, my mother and I got in the car and came down to Hollywood.;Marc Davis;car
I have a kind of boring personal life, to the paparazzi anyway, and I don't hang with the cool crowd.;Diane Kruger;cool
It is an unfortunate fact that we can secure peace only by preparing for war.;John F. Kennedy;war
I had never had a positive leading character - somebody that wasn't an antihero, or who wasn't more of a guy that you're supposed to be on the side of.;Gus Van Sant;positive
Do not waste your time on Social Questions. What is the matter with the poor is Poverty what is the matter with the rich is Uselessness.;George Bernard Shaw;time
Few people know so clearly what they want. Most people can't even think what to hope for when they throw a penny in a fountain.;Barbara Kingsolver;hope
Therefore I am sure that this, my Coronation, is not the symbol of a power and a splendor that are gone but a declaration of our hopes for the future, and for the years I may, by God's Grace and Mercy, be given to reign and serve you as your Queen.;Queen Elizabeth II;future
And finally I twist my heart round again, so that the bad is on the outside and the good is on the inside, and keep on trying to find a way of becoming what I would so like to be, and could be, if there weren't any other people living in the world.;Anne Frank;good
I give away something up to $500 million a year throughout the world promoting Open Society. My foundations support people in the country who care about an open society. It's their work that I'm supporting. So it's not me doing it.;George Soros;society
Since fame is an illusion and death is in our future all we have is the next moment before we are swallowed into oblivion.;Al Goldstein;future
Unrest of spirit is a mark of life.;Karl A. Menninger;life
Well, I think that there's a very thin dividing line between success and failure. And I think if you start a business without financial backing, you're likely to go the wrong side of that dividing line.;Richard Branson;success
The supreme accomplishment is to blur the line between work and play.;Arnold J. Toynbee;work
I don't claim to be knowledgeable about theology. Most of my knowledge comes out of my experience and the lessons in the Bible. Every Sunday I'm home I teach 45 minutes and we boiled them down to one page for the new book, 'Through the Year with Jimmy Carter.';Jimmy Carter;home
A girl came up to me in a bar and said she wanted to be my apple pie. I wish I'd said something cool, but I was stunned.;Jason Biggs;cool
Worry is a cycle of inefficient thoughts whirling around a center of fear.;Corrie Ten Boom;fear
But if we learn to think of it as anticipation, as learning, as growing, if we think of the time we spend waiting for the big things of life as an opportunity instead of a passing of time, what wonderful horizons open out!;Anna Neagle;learning
When I was little, we lived on 8 acres and my mom had a horse. But when I was 7, my mom kicked my dad out, and then in order to feed us five kids, she got critters cheap or for free and raised them for food. We milked a cow, raised chickens, pigs and beef cattle. We heated our one-story house with wood and stayed cold all winter.;Bonnie Jo Campbell;mom
I'm also interested in the modern suggestion that you can have a combination of love and sex in a marriage - which no previous society has ever believed.;Alain de Botton;marriage
Peace demands the most heroic labor and the most difficult sacrifice. It demands greater heroism than war. It demands greater fidelity to the truth and a much more perfect purity of conscience.;Thomas Merton;war
The plane took off at 8:10 in the morning - or that's when it was scheduled to take off. And that's when I believe it took off. I had been in my office at the Department of Justice. Someone told me that there had been the two strikes that occurred at the World Trade Center.;Ted Olson;morning
I love watching people's dreams come true.;Jessica Simpson;dreams
If I had been elected president in 1948, history would be vastly different. I believe we would have stemmed the growth of Big Government, which had begun with the New Deal and culminated with the Great Society.;Strom Thurmond;society
To dare to live alone is the rarest courage since there are many who had rather meet their bitterest enemy in the field, than their own hearts in their closet.;Charles Caleb Colton;alone
