Well, when I was a little girl we had 17 cats once. They all lived outside, and they kept having more kittens. My mom made us put little ribbons around each kitten's neck, put them in a wagon, and go door-to-door around the neighborhood to try to give them away.;Cheryl Hines;mom
The media seems to think only abortion and gay marriage are religious issues. Poverty is a moral issue, it's a faith issue, it's a religious issue.;Jim Wallis;marriage
I do appreciate a woman who has a passion for sports and knows their stuff.;Jerry Ferrara;sports
Leadership and learning are indispensable to each other.;John F. Kennedy;learning
To my surprise, my 70s are nicer than my 60s and my 60s than my 50s, and I wouldn't wish my teens and 20s on my enemies.;Lionel Blue;birthday
At NBC I wasn't really sure if the grandparents were going to get my sense of humor on a particular topic.;Tabitha Soren;humor
Making use of human weaknesses in intelligence work is a logical matter. It keeps coming up, and of course you try to look at all the aspects that interest you in a human being.;Markus Wolf;intelligence
Coercion, after all, merely captures man. Freedom captivates him.;Robert McNamara;freedom
About half my designs are controlled fantasy, 15 percent are total madness and the rest are bread-and-butter designs.;Manolo Blahnik;design
Prayer is as natural an expression of faith as breathing is of life.;Jonathan Edwards;faith
Civilized society is perpetually menaced with disintegration through this primary hostility of men towards one another.;Sigmund Freud;society
Politics is war without bloodshed while war is politics with bloodshed.;Mao Zedong;war
Politics is the art of choosing between the disastrous and the unpalatable.;John Kenneth Galbraith;politics
True there has been more talk of peace since 1945 than, I should think, at any other time in history. At least we hear more and read more about it because man's words, for good or ill, can now so easily reach the millions.;Lester B. Pearson;peace
Imparting knowledge is only lighting other men's candles at our lamp without depriving ourselves of any flame.;Jane Porter;knowledge
That the saints may enjoy their beatitude and the grace of God more abundantly they are permitted to see the punishment of the damned in hell.;Thomas Aquinas;god
I knew that by getting behind the wheel of the car and having had something to drink, the responsibility laid on my shoulders.;Tracey Gold;car
I wasn't very good about juggling family and my career. I was interested in who was coming to the children's birthday party, what my son was writing. I was thinking about Legos.;Jill Clayburgh;parenting
In almost every country there are elements of opinion which would welcome such a conclusion because they wish to return to the politics of the balance of power, unrestricted and unregulated armaments, international anarchy, and preparation for war.;Arthur Henderson;politics
The best morale exist when you never hear the word mentioned. When you hear a lot of talk about it, it's usually lousy.;Dwight D. Eisenhower;best
137 years later, Memorial Day remains one of America's most cherished patriotic observances. The spirit of this day has not changed - it remains a day to honor those who died defending our freedom and democracy.;Doc Hastings;freedom
A ball player has to be kept hungry to become a big leaguer. That's why no boy from a rich family has ever made the big leagues.;Joe DiMaggio;family
Good men must not obey the laws too well.;Ralph Waldo Emerson;good
Every color I can think of and nationality, we were all touched by Dr. King because he made us like each other and respect each other.;Lena Horne;respect
My restaurants are never opened on Thanksgiving I want my staff to spend time with their family if they can. My feeling is, if I can't figure out how to make money the rest of the year so that my workers can enjoy the holidays, then I don't deserve to be an owner.;Michael Symon;money
The term 'geek' for me is like you having a passion, interest in something that is unabashed and you don't care if people think it's not cool. You think it's cool and that's your thing.;Dominic Monaghan;cool
My imagination is a monastery and I am its monk.;John Keats;imagination
Every failure is a step to success.;William Whewell;success
I don't work at being ordinary.;Paul McCartney;work
Every singer eventually gets around to a Christmas disc.;Renee Fleming;christmas
Leadership in today's world requires far more than a large stock of gunboats and a hard fist at the conference table.;Hubert H. Humphrey;leadership
Honest conviction is my courage the Constitution is my guide.;Andrew Johnson;courage
In 1981, at age 31, I was voted the best player in basketball, and the most valuable player in the league.;Julius Erving;age
Look, I've got incredible pride for my family. I've absolutely fallen into that cliche of a dad who could just happily talk about my daughter endlessly.;Christian Bale;dad
If you can provide the funding and you get the leadership, you'll have a competitive team.;T. Boone Pickens;leadership
Let the refining and improving of your own life keep you so busy that you have little time to criticize others.;H. Jackson Brown, Jr.;life
Just as we could have rode into the sunset, along came the Internet, and it tripled the significance of the PC.;Andy Grove;technology
This time, like all times, is a very good one, if we but know what to do with it.;Ralph Waldo Emerson;good
I love these movies where it's just about the film. You don't have my face on the poster. It's all about the movie. I like that.;John Cusack;movies
I'm afraid that this is me getting on my high horse now but we have yob television, yob newspapers, and funny enough whereas it was my mum and dad, school, police, church who used to set the standards, now it's tabloids and yob television who set the standards by which people live.;Gordon Strachan;dad
Time is neutral and does not change things. With courage and initiative, leaders change things.;Jesse Jackson;courage
Frankly, the reason I joined MENSA is because I was dating a guy at the time who spoke five languages and could solve a Rubik's Cube literally with his eyes closed because it's just an algorithm.;Ashley Rickards;dating
We face a choice this election. President Obama is fighting for changes that grow the economy from the middle out and help all Americans succeed - jobs, education, health reform, the DREAM Act, equal pay for women. He is moving us forward with opportunity today for prosperity tomorrow. Mitt Romney wants to take us back to yesterday.;Eva Longoria;health
You can never get to a place of comfort in this business. As soon as you hit that little cushy spot, somebody's gonna kick you out. So I have a constant need to do it better.;Charlize Theron;business
Do not let your hearts be troubled. Trust in God trust also in me.;Jesus Christ;trust
Scouting rises within you and inspires you to put forth your best.;Juliette Gordon Low;best
I do think the heart can balance out the mind, if your heart is in a good place it can give you the strength to do the right thing and behave the right way and overcome the mind.;Alexis Arguello;strength
The trick is in what one emphasizes. We either make ourselves miserable, or we make ourselves happy. The amount of work is the same.;Carlos Castaneda;work
Taxes are like abortion, and not just because both are grotesque procedures supported by Democrats. You're for them or against them. Taxes go up or down government raises taxes or lowers them. But Democrats will not let the words 'abortion' or 'tax hikes' pass their lips.;Ann Coulter;government
I have been overcome by the beauty and richness of our life together, those early mornings setting out, those evenings gleaming with rivers and lakes below us, still holding the last light.;Anne Morrow Lindbergh;beauty
If you can get humor and seriousness at the same time, you've created a special little thing, and that's what I'm looking for, because if you get pompous, you lose everything.;Paul Simon;humor
Education is the best friend. An educated person is respected everywhere. Education beats the beauty and the youth.;Chanakya;best
However rare true love may be, it is less so than true friendship.;Francois de La Rochefoucauld;friendship
In the long term we can hope that religion will change the nature of man and reduce conflict. But history is not encouraging in this respect. The bloodiest wars in history have been religious wars.;Richard M. Nixon;history
Fires can't be made with dead embers, nor can enthusiasm be stirred by spiritless men. Enthusiasm in our daily work lightens effort and turns even labor into pleasant tasks.;James A. Baldwin;men
The difference between people who believe they have books inside of them and those who actually write books is sheer cussed persistence - the ability to make yourself work at your craft, every day - the belief, even in the face of obstacles, that you've got something worth saying.;Jennifer Weiner;work
It is not ignorance but knowledge which is the mother of wonder.;Joseph Wood Krutch;inspirational
Medical liability reform is not a Republican or Democrat issue or even a doctor versus lawyer issue. It is a patient issue.;John Ensign;medical
It is hard to see Judge Roberts as a judicial activist who would place ideological purity or a particular agenda above or ahead the need for thoughtful legal reasoning.;Ron Wyden;legal
So long as we love, we serve so long as we are loved by others, I should say that we are almost indispensable and no man is useless while he has a friend.;Robert Louis Stevenson;love
All you need is ignorance and confidence and the success is sure.;Mark Twain;success
The way you continue to be a successful business is you don't wait for the car to go off the cliff. You have to manage yourself. And make sure you do it in the right way so you are not making decisions in crisis.;Roger Goodell;car
I would hope that a wise Latina woman with the richness of her experiences would more often than not reach a better conclusion than a white male who hasn't lived that life.;Sonia Sotomayor;hope
Knowledge of what is possible is the beginning of happiness.;George Santayana;happiness
The willow which bends to the tempest, often escapes better than the oak which resists it and so in great calamities, it sometimes happens that light and frivolous spirits recover their elasticity and presence of mind sooner than those of a loftier character.;Albert Schweitzer;great
I want to let my friend Buster know that I would like to have dinner with him tonight. Does Buster work at home? Then how likely is he to have his cell phone on? Is he one of those people who only turns on his cell when he's in his car? I hate that.;Susan Orlean;car
Where ignorance is our master, there is no possibility of real peace.;Dalai Lama;peace
It's funny when you're a kid how you can acclimate to almost anything.;Adam Carolla;funny
But I now entered on my fifteenth year - a sad epoch in the life of a slave girl. My master began to whisper foul words in my ear. Young as I was, I could not remain ignorant of their import.;Harriet Ann Jacobs;sad
I continuously go further and further learning about my own limitations, my body limitation, psychological limitations. It's a way of life for me.;Ayrton Senna;learning
Education is not the filling of a pail, but the lighting of a fire.;William Butler Yeats;education
Over the last four years, I've made a habit of coming into my office in the morning and just getting to work.;Seth Green;morning
I like to write with people I have a relationship with otherwise it's kind of scary, and you hold back because you don't want to pour your guts out to someone you never met.;Miranda Lambert;relationship
Punishment is now unfashionable... because it creates moral distinctions among men, which, to the democratic mind, are odious. We prefer a meaningless collective guilt to a meaningful individual responsibility.;Thomas Szasz;men
Love is moral even without legal marriage, but marriage is immoral without love.;Ellen Key;love
Generally speaking, if a human being never shows anger, then I think something's wrong. He's not right in the brain.;Dalai Lama;anger
There are plenty of problems in the world, and doubtless climate change - or whatever the currently voguish phrase for it all is - certainly is one of them. But it's low on my list.;P. J. O'Rourke;change
I think everyone dreams of that nice romantic wedding.;Lance Bass;dreams
Learn about the world, the way it works, any kind of science and anthropology, it's really an interesting place we live in. Evolution is a really fantastic idea, even more than the idea of God I think.;Randy Newman;science
War is something Arafat sends others to do for him. That is, the poor souls who believe in him. This pompous incompetent caused the failure of the Camp David negotiations, Clinton's mediation.;Oriana Fallaci;failure
My dream is to reform the legal system over the next 20 years.;David Eagleman;legal
But whatever my failure, I have this thing to remember - that I was a pioneer in my profession, just as my grandfathers were in theirs, in that I was the first man in this section to earn his living as a writer.;Robert E. Howard;failure
When it is a question of money, everybody is of the same religion.;Voltaire;religion
The thing about science is that it's an accurate picture of the world.;Jonathan Miller;science
Ninjas are so cool!;Adrianne Palicki;cool
The family is the first essential cell of human society.;Pope John XXIII;family
And the greatest lesson that mom ever taught me though was this one. She told me there would be times in your life when you have to choose between being loved and being respected. Now she said to always pick being respected.;Chris Christie;mom
And to say that society ought to be governed by the opinion of the wisest and best, though true, is useless. Whose opinion is to decide who are the wisest and best?;Thomas Babington Macaulay;society
Anger is a transient hatred or at least very like it.;Robert South;anger
Other famous men, those of much talk and few deeds, soon evaporate. Action is the dignity of greatness.;Jose Marti;famous
Rocket science has been mythologized all out of proportion to its true difficulty.;John Carmack;science
When it comes to raising civilized kids there are no hard rules, but there are two things on which most parents agree: Boys are generally wilder than girls, and adolescents are wilder than kids of any other age. If you've got an adolescent boy, you're in the sweet spot for trouble.;Jeffrey Kluger;age
The worst part about pregnancy would definitely have to be my nausea. I don't know why it's just called morning sickness because morning sickness never just happened in the morning for me and it's not happening just in the morning for my sister.;Tia Mowry;morning
There is no psychiatrist in the world like a puppy licking your face.;Bernard Williams;pet
I have the responsibility of over four million people, and I am in a position to do good, to be able to bring about a new life for my people, and I will continue to move in that direction. It's a burden, but it needs to be done, and you have to have the courage and wisdom to see it through.;King Abdullah II;wisdom
For the first time in my adult lifetime, I am really proud of my country. And not just because Barack has done well, but because I think people are hungry for change. And I have been desperate to see our country moving in that direction.;Michelle Obama;time
The years like great black oxen tread the world, and God, the herdsman goads them on behind, and I am broken by their passing feet.;William Butler Yeats;great
A majority of this country opposes this war, a majority of this country never voted for this administration.;Michael Moore;war
Look, if I ever stop being grateful for gigs, I just need to stop. Because this business is... you know, it's just so kind of job-to-job, and the fact that I've continued working... I'm just incredibly thankful for it. And I never, ever take it for granted.;Tony Hale;thankful
I've been very competitive by nature from a young age, whether it was eating a bowl of pasta faster than somebody else, or always wanting to be the first one in line.;Maria Sharapova;age
Unfortunately, the elimination of incentives such as parole, good time credits and funding for college courses, means that fewer inmates participate in and excel in literacy, education, treatment and other development programs.;Bobby Scott;education
When we see the shadow on our images, are we seeing the time 11 minutes ago on Mars? Or are we seeing the time on Mars as observed from Earth now? It's like time travel problems in science fiction. When is now when was then?;Bill Nye;travel
What I learned in jail is that I can't change. I can't live a different lifestyle-this is it. This is the life that they gave and this is the life that I made.;Tupac Shakur;change
I've had extraordinary good luck with my health, other than a broken elbow.;Hillary Clinton;health
Joy, rather than happiness, is the goal of life, for joy is the emotion which accompanies our fulfilling our natures as human beings. It is based on the experience of one's identity as a being of worth and dignity.;Rollo May;happiness
There are only two things. Truth and lies. Truth is indivisible, hence it cannot recognize itself anyone who wants to recognize it has to be a lie.;Franz Kafka;truth
A moment comes, which comes but rarely in history, when we step out from the old to the new when an age ends and when the soul of a nation long suppressed finds utterance.;Jawaharlal Nehru;history
Italy will always have the best food.;Diane von Furstenberg;food
Poverty is multidimensional. It extends beyond money incomes to education, health care, political participation and advancement of one's own culture and social organisation.;Atal Bihari Vajpayee;health
You need to put what you learn into practice and do it over and over again until it's a habit. I always say, 'Seeing is not believing. Doing is believing.' There is a lot to learn about fitness, nutrition and emotions, but once you do, you can master them instead of them mastering you.;Brett Hoebel;fitness
We should be recklessly abandoned to Jesus, and just turn it over to Him. Through the support I think the sacrifices will be made and we'll all be cool with it.;Stacie Orrico;cool
I've tried to be a straight scientist doing the science and reporting it as best I can.;James Hansen;science
Smiling is very important. If we are not able to smile, then the world will not have peace. It is not by going out for a demonstration against nuclear missiles that we can bring about peace. It is with our capacity of smiling, breathing, and being peace that we can make peace.;Nhat Hanh;peace
Nothing but heaven itself is better than a friend who is really a friend.;Plautus;friendship
I cannot lead you into battle. I do not give you laws or administer justice but I can do something else - I can give my heart and my devotion to these old islands and to all the peoples of our brotherhood of nations.;Queen Elizabeth II;history
There are so many things to talk about between black people, Hispanic people, white people, gay people, men, women, it's all based on fear. We all have fears, this thing that stops us from embracing as we are one. We are never going to be one. People are messed up, but humor lets us see how ignorant we can be.;Marlon Wayans;humor
I actually thought that it would be a little confusing during the same period of your life to be in one meeting when you're trying to make money, and then go to another meeting where you're giving it away. I mean is it gonna erode your ability, you know, to make money? Are you gonna somehow get confused about what you're trying to do?;Bill Gates;life
The time you feel lonely is the time you most need to be by yourself.;Doug Coupland;time
I feel like people start to believe things that people say about them and start to think they're really important. If you have a family that is down to earth and cool, I don't see how you can be like that.;Amanda Bynes;cool
George wrote Taxman, and I played guitar on it. He wrote it in anger at finding out what the taxman did. He had never known before then what could happen to your money.;Paul McCartney;money
Women rule the world. It's not really worth fighting because they know what they're doing. Ask Napoleon. Ask Adam. Ask Richard Burton or Richie Sambora. Many a man has crumbled.;Jon Bon Jovi;women
I write music with an exclamation point!;Richard Wagner;music
A wise woman recognizes when her life is out of balance and summons the courage to act to correct it, she knows the meaning of true generosity, happiness is the reward for a life lived in harmony, with a courage and grace.;Suze Orman;courage
When love is at its best, one loves so much that he cannot forget.;Helen Hunt Jackson;love
If the terrorists have the sympathy of people, it's much harder to find them. So we need people on our side, and that leads us to be responsible leaders of the world, show some concern with the problems.;George Soros;sympathy
It doesn't take many people to have a bad sense of humor to get in trouble at a corporation.;Scott Adams;humor
For most of our history, no one dared to tell Americans, 'you don't build that.';Rand Paul;history
Fame and power are the objects of all men. Even their partial fruition is gained by very few and that, too, at the expense of social pleasure, health, conscience, life.;Benjamin Disraeli;health
I had a stick of CareFree gum, but it didn't work. I felt pretty good while I was blowing that bubble, but as soon as the gum lost its flavor, I was back to pondering my mortality.;Mitch Hedberg;work
The relationship between press and politician - protected by the Constitution and designed to be happily adversarial - becomes sour, raw and confrontational.;Roger Mudd;relationship
My view of social media is that it is a set of tools, not a religion.;Bill Keller;religion
Experience teaches us to be most on our guard to protect liberty when the government's purposes are beneficent.;Louis D. Brandeis;government
Going to the theater is such a joyous experience. My dad would take my sister and me to plays when we were very young, like six or seven years old.;Julia Roberts;experience
The supreme happiness of life is the conviction that we are loved loved for ourselves, or rather in spite of ourselves.;Victor Hugo;happiness
The world we see that seems so insane is the result of a belief system that is not working. To perceive the world differently, we must be willing to change our belief system, let the past slip away, expand our sense of now, and dissolve the fear in our minds.;William James;change
It is in the mind and the heart where we meet. It's not the body-the body will change.;Amber Valletta;change
It's good to follow the path of personal happiness to some extent. People tend to get upset however when you drive a steamroller down it.;Simon Travaglia;happiness
God's dice always have a lucky roll.;Sophocles;god
To win the cause we all believe in, the spread of true democracy all over the world, we need to win by example, not just with speeches but by example not just with military might but by gaining the respect of the world.;Barbara Boxer;respect
I have a really great relationship with God. I pray. I read the Bible.;Hunter Tylo;relationship
Abstract art: a product of the untalented sold by the unprincipled to the utterly bewildered.;Al Capp;art
Punk was defined by an attitude rather than a musical style.;David Byrne;attitude
Big dress, cocktails, party - I love that. It is my work, but my work allow me to have glamour, to wear beautiful and amazing dresses, to go to big ceremonies.;Paz Vega;amazing
The ultimate lesson all of us have to learn is unconditional love, which includes not only others but ourselves as well.;Elisabeth Kubler-Ross;love
I think ultimately I make people happy: Whether I'm doing the stage show, giving somebody a makeover, or designing clothing, the end goal is to make people smile.;Carson Kressley;smile
The love of a mother is the veil of a softer light between the heart and the heavenly Father.;Samuel Taylor Coleridge;mothersday
My dad is a Jack Nicholson lookalike and a frustrated performer, my mother's into reading and poetry. I suppose the thing I owe them most is my confidence.;Michael Sheen;dad
The man of knowledge must be able not only to love his enemies but also to hate his friends.;Friedrich Nietzsche;wisdom
In the affairs of this world, men are saved not by faith, but by the want of it.;Benjamin Franklin;faith
Medicine is a science of uncertainty and an art of probability.;William Osler;art
The world of reality has its limits the world of imagination is boundless.;Jean-Jacques Rousseau;imagination
Total absence of humor renders life impossible.;Sidonie Gabrielle Colette;humor
I think wine is such a big universe that it's kind of like food - it's intimidating to a lot of people, myself included.;Padma Lakshmi;food
The only genuine elite is the elite of those men and women who gave their lives to justice and charity.;Sargent Shriver;women
They seem to have forgotten that, and are back saying the only purpose of P2P networks is for illegal trading of owned goods. We claim part of the reason for P2P is for legal trading of what ought to be in public domain. And what is in public domain in many cases.;John Perry Barlow;legal
After a decade this glum, we deserved a shot of 'Glee,' a show that restored our faith in the power of song, the beauty of dance, and the magic of 'spirit fingers' to chase our cares and woes into somebody else's backyard.;James Wolcott;beauty
Because when you have millions of people with this kind of need for gratification, and the culture is saying that it's possible for everyone to satisfy all of their needs and desires all of the time, there are obviously going to be clashes - clashes of ego.;Taylor Hackford;time
The thing is, if you control the Senate meetings, you control the gavel. And the gavel is a very important instrument... an instrument of power. An instrument that establishes the agenda.;Dan Quayle;power
When you love food as much as I do, staying healthy is not easy. I mean, moderation, not deprivation. That's my new way of living. I always want more and that's just my life.;Carnie Wilson;food
Money often costs too much.;Ralph Waldo Emerson;money
True science teaches, above all, to doubt and to be ignorant.;Miguel de Unamuno;science
The Language Poets are writing only about language itself. The Ashbery poets are writing only about poetry itself. That seems to me a kind of dead end.;Robert Morgan;poetry
How many of you have broken no laws this month? That's the kind of society I want to build. I want a guarantee - with physics and mathematics, not with laws - that we can give ourselves real privacy of personal communications.;John Gilmore;society
Weapons are an important factor in war, but not the decisive one it is man and not materials that counts.;Mao Zedong;war
Do what you fear most and you control fear.;Tom Hopkins;fear
I have a great deal of company in the house, especially in the morning when nobody calls.;Henry David Thoreau;morning
This is what I would have done if I had to have a real job: I would have been a history teacher.;Kareem Abdul-Jabbar;teacher
For all sad words of tongue and pen, The saddest are these, 'It might have been'.;John Greenleaf Whittier;sad
When I was leaving I kind of felt a little bit sad, because I made some friends down in skid row.;Pras Michel;sad
Let us now set forth one of the fundamental truths about marriage: the wife is in charge.;Bill Cosby;marriage
I say, If everybody in this house lives where it's God first, friends and family second and you third, we won't ever have an argument.;Jeff Foxworthy;family
Thank you, God, for this good life and forgive us if we do not love it enough.;Garrison Keillor;good
Too many Christians have a commitment of convenience. They'll stay faithful as long as it's safe and doesn't involve risk, rejection, or criticism. Instead of standing alone in the face of challenge or temptation, they check to see which way their friends are going.;Charles Stanley;alone
We must expect to fail... but fail in a learning posture, determined no to repeat the mistakes, and to maximize the benefits from what is learned in the process.;Ted W. Engstrom;learning
Style is innate to who I am. My father gave me a picture the other day. I must have been about seven, and I had on wing-tip shoes and some cool pants. I thought, 'Wow!';Dylan McDermott;cool
You cannot simply put something new into a place. You have to absorb what you see around you, what exists on the land, and then use that knowledge along with contemporary thinking to interpret what you see.;Tadao Ando;knowledge
Am I athletic? In my dreams.;Hugh Bonneville;dreams
Wisdom is nothing but a preparation of the soul, a capacity, a secret art of thinking, feeling and breathing thoughts of unity at every moment of life.;Herman Hesse;wisdom
I think Jersey stands alone, and because I'm from Jersey, I never make fun of where people are from. I'll make fun of what they look like, but I'll never make fun of where they are from. Jersey is special.;Jeff Ross;alone
Philosophy would render us entirely Pyrrhonian, were not nature too strong for it.;David Hume;nature
I cry out for order and find it only in art.;Helen Hayes;art
We have what we seek, it is there all the time, and if we give it time, it will make itself known to us.;Thomas Merton;time
What then is time? If no one asks me, I know what it is. If I wish to explain it to him who asks, I do not know.;Saint Augustine;time
The heresy of one age becomes the orthodoxy of the next.;Helen Keller;age
My attitude is that if you push me towards something that you think is a weakness, then I will turn that perceived weakness into a strength.;Michael Jordan;attitude
Our religion is itself profoundly sad - a religion of universal anguish, and one which, because of its very catholicity, grants full liberty to the individual and asks no better than to be celebrated in each man's own language - so long as he knows anguish and is a painter.;Charles Baudelaire;sad
My parents were both from Scotland, but had been resident in Lower Canada some time before their marriage, which took place in Montreal and in that city I spent most of my life.;Maria Monk;marriage
I also like to look at the dynamic that takes place between religion and science because, in a way, both are asking the same questions: Who are we? Where do we come from? Why are we here? Where are we going? The methodologies are diametrically opposed, but their motivation is the same the wellspring is the same in both cases.;J. Michael Straczynski;religion
What saddens me is the corruption of youth and beauty, and the loss of soul, which is only replaced by money.;Lisa Bonet;beauty
The most important influence in my childhood was my father.;DeForest Kelley;dad
I didn't want to travel. I didn't want to leave my family. I heard all these stories from Dad about not having Edward around when he was young, and I didn't want that to happen.;Kim Weston;dad
This is actually a very important principle that science is learning about large systems like evolution and that futurists are learning about anticipating human society: just because a future scenario is plausible doesn't mean we can get there from here.;Kevin Kelly;learning
In George Bush you get experience, and with me you get - The Future!;Dan Quayle;future
It's not hard to get your way when it's your way or the highway. People either follow suit or they're not around. I don't really like the sound of that, 'cause that sounds like a temper tantrum. I'm just very black and white when it comes to my business. There's really no gray area.;Nicki Minaj;business
Computer science is no more about computers than astronomy is about telescopes.;Edsger Dijkstra;computers
I don't know any other lifestyle. I get up in the morning and I really do feel that the world is my oyster, and I start that way, the same as I would if I were preparing to write a song: put a blank piece of paper up on the piano and you go for it.;Lesley Gore;morning
When the youth of America gets together, amazing things happen.;Tom Ford;amazing
No one is in control of your happiness but you therefore, you have the power to change anything about yourself or your life that you want to change.;Barbara de Angelis;happiness
If God can work through me, he can work through anyone.;Francis of Assisi;work
Poetry is the spontaneous overflow of powerful feelings: it takes its origin from emotion recollected in tranquility.;William Wordsworth;poetry
In a mood of faith and hope my work goes on. A ream of fresh paper lies on my desk waiting for the next book. I am a writer and I take up my pen to write.;Pearl S. Buck;hope
I really appreciate family. I really can't imagine life without them!;Ice Cube;family
The triple is the most exciting play in baseball. Home runs win a lot of games, but I never understood why fans are so obsessed with them.;Hank Aaron;sports
For all my years in public life, I have believed that America must sail toward the shores of liberty and justice for all. There is no end to that journey, only the next great voyage. We know the future will outlast all of us, but I believe that all of us will live on in the future we make.;Edward Kennedy;future
The day Dick Cheney is going to run for president, I'll kill myself. All we need is another liar... I think he'd like to run, but it would be a sad day for the country if he does.;Helen Thomas;sad
In poetry, you must love the words, the ideas and the images and rhythms with all your capacity to love anything at all.;Wallace Stevens;poetry
I know a lot of people fear the rougher types who might be at a state school, but surely it is better to know who they are and how to deal with them than for that kind of child to appear as a completely different species to yours.;Arabella Weir;fear
So often, I read scripts and am like, 'This would never happen in real life. It's not trying to be funny. It's trying to be serious.';Shailene Woodley;funny
Central banks don't have divine wisdom. They try to do the best analysis they can and must be prepared to stand or fall by the quality of that analysis.;Mary Kay Ash;wisdom
If men were angels, no government would be necessary.;James Madison;men
I went nearly 30 years without being able to really seriously entertain marriage or a family. In fact, the word 'marriage' would actually give me a shake when it was brought up.;Nancy Grace;marriage
I feel like everybody is against Floyd Mayweather. I don't get any respect.;Floyd Mayweather, Jr.;respect
I have Muslim members of my family. I have lived in Muslim countries.;Barack Obama;family
Children are the anchors of a mother's life.;Sophocles;life
So, for example, if a child is labeled as having a learning disability, it has very concrete consequences for the kinds of services and potentially accommodations that child will get.;Robert Sternberg;learning
He who has so little knowledge of human nature as to seek happiness by changing anything but his own disposition will waste his life in fruitless efforts.;Samuel Johnson;nature
My mom was a teacher - I have the greatest respect for the profession - we need great teachers - not poor or mediocre ones.;Condoleezza Rice;teacher
I am extraordinarily patient, provided I get my own way in the end.;Margaret Thatcher;politics
If you wish to be loved, show more of your faults than your virtues.;Edward G. Bulwer-Lytton;love
What I learned growing up on the farm was a way of life that was centered on hard work, and on faith and on thrift. Those values have stuck with me my whole life.;Rick Perry;work
Besides the actual reading in class of many poems, I would suggest you do two things: first, while teaching everything you can and keeping free of it, teach that poetry is a mode of discourse that differs from logical exposition.;A. R. Ammons;poetry
If there was less sympathy in the world, there would be less trouble in the world.;Oscar Wilde;sympathy
A political prisoner is someone who is out fighting for his or her people's rights and freedom and is imprisoned for that alone.;Leonard Peltier;freedom
Adversity makes men, and prosperity makes monsters.;Victor Hugo;men
Even the most wretched individual of our present society could not exist and develop without the cumulative social efforts of countless generations.;Mikhail Bakunin;society
As soon as you trust yourself, you will know how to live.;Johann Wolfgang von Goethe;trust
The great pleasure of a dog is that you may make a fool of yourself with him and not only will he not scold you, but he will make a fool of himself too.;Samuel Butler;great
Man never made any material as resilient as the human spirit.;Bernard Williams;inspirational
To them though, not to us, we were just a catalyst for their imagination.;Donald Sutherland;imagination
I have to say I have an incredible musical education because of my father.;Kareem Abdul-Jabbar;education
An artist is not paid for his labor but for his vision.;James Whistler;art
Like almost everyone who uses e-mail, I receive a ton of spam every day. Much of it offers to help me get out of debt or get rich quick. It would be funny if it weren't so exciting.;Bill Gates;funny
The moment you think you understand a great work of art, it's dead for you.;Oscar Wilde;art
Money equals freedom.;Kevin O'Leary;freedom
Los Angeles gives one the feeling of the future more strongly than any city I know of. A bad future, too, like something out of Fritz Lang's feeble imagination.;Henry Miller;imagination
Where all is but dream, reasoning and arguments are of no use, truth and knowledge nothing.;John Locke;truth
If you're going to do something tonight that you'll be sorry for tomorrow morning, sleep late.;Henny Youngman;morning
You have to come in and be that character when you walk into the room. That's what one of my first acting teachers taught me. You know, don't go in there being Jennifer and then expect to flip and change, because they're not going to have that imagination.;Jennifer Lopez;change
It will be about which candidate, which of the two candidates remaining, is best suited to make a positive difference in the lives of North Carolina families, and I submit to each of you tonight that I am that candidate and Elizabeth Dole is not.;Erskine Bowles;positive
Even though we're a week and a half away from Thanksgiving, it's beginning to look a lot like Christmas.;Richard Roeper;thanksgiving
We all dream. We dream vividly, depending on our nature. Our existence is beyond our explanation, whether we believe in God or we have religion or we're atheist.;Anthony Hopkins;nature
The great questions of the day will not be settled by means of speeches and majority decisions but by iron and blood.;Otto von Bismarck;great
Rhyme patterns are nothing without meanings to the words. A lot of rappers can do those flows, but the raps aren't really about anything - which is cool sometimes, but to have the flow and the message is one of my favorite things.;J. Cole;cool
But the true feminist deals out of a lesbian consciousness whether or not she ever sleeps with women.;Audre Lorde;women
Those who wish to pet and baby wild animals 'love' them. But those who respect their natures and wish to let them live normal lives, love them more.;Edwin Way Teale;pet
He who is obsessed by death is made guilty by it.;Elias Canetti;death
I think that when you get dressed in the morning, sometimes you're really making a decision about your behavior for the day. Like if you put on flipflops, you're saying: 'Hope I don't get chased today.' 'Be nice to people in sneakers.';Demetri Martin;hope
Architecture is my work, and I've spent my whole life at a drawing board, but life is more important than architecture. What matters is to improve human beings.;Oscar Niemeyer;architecture
My mother is a special story. She went through so much to bring us up, four men at home, especially when our country was going through really difficult times.;Novak Djokovic;home
I think the people who are making Christmas-themed movies today feel that people are more cynical about Christmas. There's more of an edge.;Leonard Maltin;christmas
You cannot transpose the U.S. system on Turkey, and the Turkish system on France etc. You have to understand the people and their culture. That's leadership.;Hamad bin Isa Al Khalifa;leadership
Every great advance in natural knowledge has involved the absolute rejection of authority.;Thomas Huxley;great
There are patriots who opposed the war in Iraq and there are patriots who supported the war in Iraq. We are one people, all of us pledging allegiance to the stars and stripes, all of us defending the United States of America.;Barack Obama;war
In the United States three new methods of transportation made their appearance at almost the same time - the steamboat, the canal boat, and the rail car.;John Moody;car
