Without faith, nothing is possible. With it, nothing is impossible.;Mary McLeod Bethune;faith
Death is caused by swallowing small amounts of saliva over a long period of time.;George Carlin;death
A man's got two shots for jewelry: a wedding ring and a watch. The watch is a lot easier to get on and off than a wedding ring.;John Mayer;wedding
Life must be lived as play.;Plato;life
I'd like to think I'm a great teacher.;Gordon Ramsay;teacher
Our health care system is the finest in the world, but we still have too many uninsured Americans, too high prices for prescription drugs, and too many frivolous lawsuits driving our physicians out of state or out of business.;Judy Biggert;health
I oppose any attempt to grant homosexual unions the same legal privileges that civil government affords to traditional marriage and family life.;Todd Akin;legal
Let us go forth with fear and courage and rage to save the world.;Grace Paley;fear
My mom put me in a Pampers commercial on TV.;Christian Slater;mom
Friendship without self-interest is one of the rare and beautiful things of life.;James F. Byrnes;friendship
Rather than love, than money, than fame, give me truth.;Henry David Thoreau;truth
Look, if you ask a child, 'Would you rather have a fulfilled mother or a stay-at-home Sylvia Plath,' they'll pick Sylvia Plath every time. But I think it's really important that children don't feel their parents' emotional lives depend on their success.;Ayelet Waldman;success
Fine art is knowledge made visible.;Gustave Courbet;knowledge
So the old Copenhagen interpretation needs to be generalized, needs to be replaced by something that can be used for the whole universe, and can be used also in cases where there is plenty of individuality and history.;Murray Gell-Mann;history
Why do people talk of the horrors of old age? It's great. I feel like a fine old car with the parts gradually wearing out, but I'm not complaining,... Those who find growing old terrible are people who haven't done what they wanted with their lives.;Martha Gellhorn;age
Even if the chef has a good business head, his focus should be behind kitchen doors. A business partner should take care of everything in front of the kitchen doors.;Bobby Flay;business
Family is becoming more and more important to me.;Diane Kruger;family
Our nation's Social Security Trust Fund is depleting at an alarming rate, and failure to implement immediate reforms endangers the ability of Americans to plan for their retirement with the options and certainty they deserve.;Pete Sessions;failure
There's only so far you can take a relationship before you got to get into things that are too serious or over the top. I'm 20 years old. I was in a relationship with a girl I love for three years. Where do you go after three years? Then you've got to start thinking about other things, and I'm too young to think about those things.;Shia LaBeouf;relationship
Fact: The new '90210' is cooler than the old '90210.' It's the lithe, streamlined Skipper to the elder series' venerable Barbie. Gone are the traditional parents - they've been replaced by a hipster mom n' pop who get busted necking in the car.;Diablo Cody;mom
Some of the greatest relationship films of all time, the two stars have hated each other, but mostly you see that chemistry.;Baz Luhrmann;relationship
I got a gymnastics scholarship to college, fell in love with my true love of my whole life - who I'm married to now - and he was a virgin too. It was very romantic.;Victoria Jackson;romantic
Today the demands are for even higher standards in the quality of care, for greater flexibility and convenience in treatment times, and for more prevention through screening and health checks.;Lucy Powell;health
Be thankful we're not getting all the government we're paying for.;Will Rogers;government
When you say 'design,' everybody thinks of magazine pages. So it's an emotive word. Everybody thinks it's how something looks, whereas for me, design is pretty much everything.;James Dyson;design
I learned from Mr. Wrigley, early in my career, that loyalty wins and it creates friendships. I saw it work for him in his business.;Ernie Banks;business
It is not the strongest of the species that survives, nor the most intelligent that survives. It is the one that is the most adaptable to change.;Charles Darwin;change
The biggest problem in my life is trying to be the kind of man that I want to be, the father that I want to be, and how to process the failure of my marriage.;Ethan Hawke;failure
The object of education is to prepare the young to educate themselves throughout their lives.;Robert M. Hutchins;education
We learned that economic growth and environmental protection can and should go hand in hand.;Christopher Dodd;environmental
We moved into the back, made it into a little 50s sitting room and started to sell the records. We had an immediate success. For one thing, these Teddy Boys were thrilled to buy the records.;Vivienne Westwood;success
I have learned that only two things are necessary to keep one's wife happy. First, let her think she's having her own way. And second, let her have it.;Lyndon B. Johnson;marriage
The bond that links your true family is not one of blood, but of respect and joy in each other's life.;Richard Bach;life
The best discussion of trouble in boardroom and business office is found in newspapers' own financial pages and speeches by journalists in management jobs.;Russell Baker;business
If a tree dies, plant another in its place.;Carolus Linnaeus;gardening
I get up at an unholy hour in the morning my work day is completed by the time the sun rises. I have a slightly bad back which has made an enormous contribution to American literature.;David Eddings;morning
Bring a wife home to your house when you are of the right age, not far short of 30 years, nor much above this is the right time for marriage.;Hesiod;marriage
I've been asked to do a retrospective since I was about 28 and I always thought that was a bit odd. It's great to look forward as an artist because in the future the possibilities are infinite you look back and it's all fixed so it's a scary thing.;Damien Hirst;future
Activist government overreach and ongoing economic stagnation have shown us why Washington should not try to displace what is best left to civil society.;Paul Ryan;government
The 1st period is won by the best technician. The 2nd period is won by the kid in the best shape. The 3rd period is won by the kid with the biggest heart.;Dan Gable;best
Why is Cloud 9 so amazing? What is wrong with Cloud 8? That joke came off the top of my head, and the top of my head ain't funny!;Mitch Hedberg;amazing
I'm exhausted trying to stay healthy.;Steve Yzerman;health
But I'm trying not to be cynical - I don't want to be one of those people who has a cool opportunity and blows it. It's really amazing what's happening to me.;Shannyn Sossamon;cool
I long, as does every human being, to be at home wherever I find myself.;Maya Angelou;home
Imitation is being rewarded. They're learning that if you fit right in the mold, you get rewarded. Music is no longer a form of expression - it's a means to a lifestyle.;Mike Watt;learning
The 'Bird's Nest' National Stadium, which I helped to conceive, is designed to embody the Olympic spirit of 'fair competition.' It tells people that freedom is possible but needs fairness, courage and strength.;Ai Weiwei;courage
The lack of access to proper nutrition is not only fueling obesity, it is leading to food insecurity and hunger among our children.;Tom Vilsack;food
I've done the best I can with the morning show. I made it a morning show. We have the coffee cup, you have the morning papers, you know, it's got that feel to it, that's what I wanted.;Regis Philbin;morning
Rare as is true love, true friendship is rarer.;Jean de La Fontaine;friendship
The knower and the known are one. Simple people imagine that they should see God as if he stood there and they here. This is not so. God and I, we are one in knowledge.;Meister Eckhart;knowledge
One must never look for happiness: one meets it by the way.;Isabelle Eberhardt;happiness
When my mother got home from work, she would take me to the movies. It was her way of getting out, and she would take me with her. I'd go home and act all the parts. It had a tremendous influence on my becoming an actor.;Al Pacino;movies
There's always going to be that pressure when you're in front of the camera. When you're famous it's just an extreme version of reality and there's a pressure to look a certain way.;Geri Halliwell;famous
Do you know what it means to come home at night to a woman who'll give you a little love, a little affection, a little tenderness? It means you're in the wrong house, that's what it means.;Henny Youngman;love
To state the facts frankly is not to despair the future nor indict the past. The prudent heir takes careful inventory of his legacies and gives a faithful accounting to those whom he owes an obligation of trust.;John F. Kennedy;trust
I love the wry motto of the Paleontological Society, meant both literally and figuratively, for hammers are the main tool of our trade: Frango ut patefaciam - I break in order to reveal.;Stephen Jay Gould;society
The challenge is not to replace Obama but with who. It's not enough to just change up the uniform, if we don't change the team and the game plan, we won't save our country.;Sarah Palin;change
Part of my training was learning how to refer patients to cardiologists for heart problems, gastroenterologists for stomach issues, and rheumatologists for joint pain. Given that most physicians were trained this way, it's no wonder that the average Medicare patient has six doctors and is on five different medications.;Mark Hyman;learning
But all the money in the world cannot make you happy either, so there has to be a balance.;Heidi Klum;money
My children have never watched any of my films. Charlie knows that daddy makes movies, but he says they are not good enough for him to watch.;Russell Crowe;movies
The relationship of the toastmaster to speaker should be the same as that of the fan to the fan dancer. It should call attention to the subject without making any particular effort to cover it.;Adlai E. Stevenson;relationship
I'm a believer in belief. Faith is something that works - it causes people to do things, it has results. It's an intangible, indefinable, very real thing. And it moves people, sometimes to atrocity. And sometimes to survival.;Tommy Lee Jones;faith
We are now operating a school system in America that's more segregated than at any time since the death of Martin Luther King.;Jonathan Kozol;death
And I grew up on a steady diet of science fiction, especially apocalyptic and postapocalyptic fiction.;Justin Cronin;science
If you tell God no because He won't explain the reason He wants you to do something, you are actually hindering His blessing. But when you say yes to Him, all of heaven opens to pour out His goodness and reward your obedience. What matters more than material blessings are the things He is teaching us in our spirit.;Charles Stanley;god
I feel like I've done a bunch of period stuff and then a bunch of romantic comedies.;Kate Beckinsale;romantic
It is not death that a man should fear, but he should fear never beginning to live.;Marcus Aurelius;death
I had the closest thing I have ever had to an out-of-body experience lying in bed one morning. I turned on the 'Today' programme and item four on the news was: 'The shadow chancellor has ruled himself out of the leadership.' I lay there thinking that's interesting, then I realised it was me.;George Osborne;morning
If we pollute the air, water and soil that keep us alive and well, and destroy the biodiversity that allows natural systems to function, no amount of money will save us.;David Suzuki;money
Not the torturer will scare me, nor the body's final fall, nor the barrels of death's rifles, nor the shadows on the wall, nor the night when to the ground the last dim star of pain, is hurled but the blind indifference of a merciless, unfeeling world.;Roger Waters;death
In some countries we have had the right to vote for less than 100 years, so the entry of women into political leadership has caused a tsunami.;Iveta Radicova;leadership
Potentially, a government is the most dangerous threat to man's rights: it holds a legal monopoly on the use of physical force against legally disarmed victims.;Ayn Rand;legal
The moment a person forms a theory, his imagination sees in every object only the traits which favor that theory.;Thomas Jefferson;imagination
Capital is reckless of the health or length of life of the laborer, unless under compulsion from society.;Karl Marx;health
If my kids are doing well, then my life is going pretty well. And if my kids aren't doing well, it doesn't matter how the other elements of my life are. It's kind of amazing to have a context like that. This is really wonderful.;Ethan Hawke;amazing
Trying to describe something musical is like dancing to architecture, it's really difficult.;Robert Palmer;architecture
Of all the home remedies, a good wife is best.;Kin Hubbard;best
He who possesses art and science has religion he who does not possess them, needs religion.;Johann Wolfgang von Goethe;science
The most important thing in communication is hearing what isn't said.;Peter Drucker;communication
Women want love to be a novel, men a short story.;Daphne du Maurier;women
The sacred rights of mankind are not to be rummaged for among old parchments or musty records. They are written, as with a sunbeam, in the whole volume of human nature, by the hand of the divinity itself and can never be erased.;Alexander Hamilton;nature
No author ever drew a character consistent to human nature, but he was forced to ascribe to it many inconsistencies.;Edward G. Bulwer-Lytton;nature
Here's the good news. If I realize that I'm insane, then I'm okay with it. I'm not dangerous insane.;Charlie Sheen;good
I speak Spanish to God, Italian to women, French to men, and German to my horse.;Charles V;men
When we seek to discover the best in others, we somehow bring out the best in ourselves.;William Arthur Ward;best
It isn't fate but fecklessness that has shoved Sarah Palin to the sidelines of national politics. The real tragedy is that she's taken a lot of other serious Republican women with her.;Dee Dee Myers;politics
There is one thing women can never take away from men. We die sooner.;P. J. O'Rourke;women
We do not believe voters gave President Bush a mandate to turn back the clock decades on so many of our legal protections.;Ralph Neas;legal
'Charm' - which means the power to effect work without employing brute force - is indispensable to women. Charm is a woman's strength just as strength is a man's charm.;Havelock Ellis;women
I have bad reflexes. I was once run over by a car being pushed by two guys.;Woody Allen;car
Most movies suck, even the independent ones. Hollywood is like baseball: Hit three good ones out of 10 and you're a Hall of Famer.;Denis Leary;movies
You can design and create, and build the most wonderful place in the world. But it takes people to make the dream a reality.;Walt Disney;design
I like the fact that in ancient Chinese art the great painters always included a deliberate flaw in their work: human creation is never perfect.;Madeleine L'Engle;art
If you can't read, it's going to be hard to realize dreams.;Booker T. Washington;dreams
We've persevered because of a belief we share with the Iraqi people - a belief that out of the ashes of war, a new beginning could be born in this cradle of civilization. Through this remarkable chapter in the history of the United States and Iraq, we have met our responsibility. Now, it's time to turn the page.;Barack Obama;war
Girls are the future mothers of our society, and it is important that we focus on their well-being.;Miriam Makeba;parenting
On what rests the hope of the republic? One country, one language, one flag!;Alexander Henry;hope
Being No. 1. It's talked about all of the time in hip-hop. 'I'm still No. 1! I'm the best! I'm the greatest of all time!' It's the same mentality in sports.;Michael Rapaport;sports
My parents did a great job raising me and my two sisters. We all graduated from high school and we all graduated from college. So, to be a good representative of my family is probably my greatest accomplishment thus far.;Robert Griffin III;family
The best way of learning to be an independent sovereign state is to be an independent sovereign state.;Kwame Nkrumah;learning
Hate is a draining bottomless pit from whence nothing good or of any value can come. Try to eat a balanced diet. Guys only want one thing.;Christopher Meloni;diet
I really like all music, but mostly Country, older R&ampB, and the good classic rock.;Brett Favre;music
Good design begins with honesty, asks tough questions, comes from collaboration and from trusting your intuition.;Freeman Thomas;design
In Fargo, they say, well, that's a job. How well do you get paid? For example, for this book I was written about in Entertainment Weekly, and it was kind of cool because my mom asked me if Entertainment Weekly was a magazine or a newspaper.;Chuck Klosterman;cool
Life is given to you like a flat piece of land and everything has to be done. I hope that when I am finished, my piece of land will be a beautiful garden, so there is a lot of work.;Jeanne Moreau;hope
Guilt: the gift that keeps on giving.;Erma Bombeck;funny
The atmosphere is much too near for dreams. It forces us to action. It is close to us. We are in it and of it. It rouses us both to study and to do. We must know its moods and also its motive forces.;Cleveland Abbe;dreams
Innovations that are guided by smallholder farmers, adapted to local circumstances, and sustainable for the economy and environment will be necessary to ensure food security in the future.;Bill Gates;food
Your basic person wants to talk about material culture, internet culture. I think about God, cats, nature.;Billy Corgan;nature
You go through at least the first two years of Star Trek and you find some amazing stuff. Everything that was going on Gene put into the series. He just put strange costumes on the actors and painted them funny colours and left the same situation in.;Majel Barrett;amazing
Man's sin is in his failure to live what he is. Being the master of the earth, man forgets that he is the servant of God.;Abraham Joshua Heschel;failure
Courage, not compromise, brings the smile of God's approval.;Thomas S. Monson;smile
I think as an actor you're always learning, you're always trying to experience more things.;Matthew Lewis;learning
A relationship requires a lot of work and commitment.;Greta Scacchi;relationship
I don't even drink! I can't stand the taste of alcohol. Every New Year's Eve I try one drink and every time it makes me feel sick. So I don't touch booze - I'm always the designated driver.;Kim Kardashian;time
History is malleable. A new cache of diaries can shed new light, and archeological evidence can challenge our popular assumptions.;Ken Burns;history
Long hair is an unpardonable offense which should be punishable by death.;Steven Morrissey;death
Well, if I hadn't have been an actor I would have gone on to play college sports.;Joe Manganiello;sports
The source of all the material comes from nothingness, illusion is working more on things you can prove. That's the principle, the essence of life, it is actually an illusion, not immaterial. That's worth pursuing. So illusion is not nothing. In a way, that is the truth.;Ang Lee;truth
On the justification for the war, it wasn't related to finding any particular weapon of mass destruction.;Stephen Harper;war
Business today consists in persuading crowds.;T. S. Eliot;business
There's no present. There's only the immediate future and the recent past.;George Carlin;future
The worst thing you can do to a kid is tell them that their dreams are invalid.;Juliette Lewis;dreams
You can't have it both ways. You can't tell me that you're taxed enough already, and that you want constitutional government and then in the next breath say, 'Bring me home some bacon.' The pig has been picked clean.;Rand Paul;government
Small debts are like small shot they are rattling on every side, and can scarcely be escaped without a wound: great debts are like cannon of loud noise, but little danger.;Samuel Johnson;great
Anyone who says they're not afraid at the time of a hurricane is either a fool or a liar, or a little bit of both.;Anderson Cooper;time
Great acts are made up of small deeds.;Lao Tzu;great
I feel a social responsibility. We need to open people's eyes. There is a lack of education in Ethiopia.;Haile Gebrselassie;education
A lot of people, including business leaders, think the future belongs to China. Globalization is not a zero-sum game, but we need to hone our skills to stay in play.;Jon Meacham;business
The best activities for your health are pumping and humping.;Arnold Schwarzenegger;best
I like all kinds of music. I listen to Abigail Washburn, the Punch Brothers, and Marc Johnson, the great clawhammer player. I also listen a lot to Sirius Radio, there's a lot of bluegrass there.;Steve Martin;music
Who picks your clothes - Stevie Wonder?;Don Rickles;funny
Personality is everything in art and poetry.;Johann Wolfgang von Goethe;art
Not since the digital revolution in the early '90s has technology placed such a comprehensive burden on business, employees and individuals to reinvent their business plans, services and products, and themselves to keep pace with the changing marketplace.;Simon Mainwaring;technology
The way you communicate an idea is different than the way you communicate a product.;Frank Luntz;communication
'Snow White' is an old fairy tale, so obviously the idea of vanity and obsession with youth is long-standing. With today's science, people have become crazy with trying to move their face around. It's bizarre.;Julia Roberts;science
When you are sorrowful look again in your heart, and you shall see that in truth you are weeping for that which has been your delight.;Khalil Gibran;truth
I am super-proud to have a sort of famous character in my background that if you're a certain age, he was probably a part of your youth. I think that's pretty cool.;Adam Brody;cool
Everywhere is nowhere. When a person spends all his time in foreign travel, he ends by having many acquaintances, but no friends.;Lucius Annaeus Seneca;travel
The strength of the playing ability is much more important. Only if the strength of the opponent's playing ability is comparable, does the game develop.;Vladimir Kramnik;strength
I knew I'd just done one of the most amazing things that I will ever get a chance to do. Just to be part of a musical that's not your background and to pull it off and to think that we've done something that's really special.;Gerard Butler;amazing
I've been working with the National Lung Health Education Program to raise awareness about Chronic Obstructive Pulmonary Disease.;Loni Anderson;education
On tour, I'll get up at 5 p.m. and go to bed at 8 in the morning. With fishing, it's the exact opposite. Fishing is the only healthy thing I do. Touring is such a grind it's the opposite of healthy.;Dean Ween;morning
Sites need to be able to interact in one single, universal space.;Tim Berners-Lee;technology
It is good to realize that if love and peace can prevail on earth, and if we can teach our children to honor nature's gifts, the joys and beauties of the outdoors will be here forever.;Jimmy Carter;peace
If one of my boys was asking me if they should go into politics, I'd say there's only one reason to go into public life and that's to help people.;Evan Bayh;politics
For many centuries, suicides were treated like criminals by the society. That is part of the terrible legacy that has come down into society's method of handling suicide recovery. Now we have to fight off the demons that have been hanging around suicide for centuries.;Judy Collins;society
The dialogue between client and architect is about as intimate as any conversation you can have, because when you're talking about building a house, you're talking about dreams.;Robert A. M. Stern;dreams
When you have that respect from your teammates, it makes it a lot more comfortable.;LeBron James;respect
Making recess appointments when the Senate isn't in recess is neither rational nor moderate. It's a raw misuse of executive power by a president whose love of government is his most vulnerable spot with the electorate.;John Podhoretz;power
I shall endeavour still further to prosecute this inquiry, an inquiry I trust not merely speculative, but of sufficient moment to inspire the pleasing hope of its becoming essentially beneficial to mankind.;Edward Jenner;trust
AIDS is not just God's punishment for homosexuals it is God's punishment for the society that tolerates homosexuals.;Jerry Falwell;society
Evil communication corrupts good manners. I hope to live to hear that good communication corrects bad manners.;Benjamin Banneker;communication
For us artists there waits the joyous compromise through art with all that wounded or defeated us in daily life in this way, not to evade destiny, as the ordinary people try to do, but to fulfil it in its true potential - the imagination.;Lawrence Durrell;imagination
I don't think that you can fake warmth. You can fake lust, jealousy, anger those are all quite easy. But actual, genuine warmth? I don't think you can fake it.;Keira Knightley;anger
It is one of my sources of happiness never to desire a knowledge of other people's business.;Dolley Madison;knowledge
Discipline strengthens the mind so that it becomes impervious to the corroding influence of fear.;Bernard Law Montgomery;fear
That's the way I got along in life. I don't ever remember being particularly jealous of anybody, because I figured if I can't do it myself, I don't deserve to get it.;Clyde Tombaugh;life
So I think the winners in recession are the people who produce new technology that does things better, which people really want.;James Dyson;technology
Great art is as irrational as great music. It is mad with its own loveliness.;George Jean Nathan;great
The primary distinction of the artist is that he must actively cultivate that state which most men, necessarily, must avoid the state of being alone.;James Baldwin;alone
Peace as a goal is an ideal which will not be contested by any government or nation, not even the most belligerent.;Aung San Suu Kyi;government
To abandon oneself to principles is really to die - and to die for an impossible love which is the contrary of love.;Albert Camus;love
When I write now I do not invent situation, characters, or actions, but rather structures and discursive forms, textual groupings which are combined according to secret affinities among themselves, as in architecture or the plastic arts.;Juan Goytisolo;architecture
I'm opinionated. I always stick to my design plan. I don't waver.;Douglas Wilson;design
Because we have so much eye candy and mind candy, spending so much time trying to pay the rent, all of this conspires to keep us from thinking too hard or taking action from that. Our time is stolen. So much of our daily life is stolen.;Lydia Lunch;time
The Bible shows the way to go to heaven, not the way the heavens go.;Galileo Galilei;religion
I can help a lot of other people who've gone through the same thing by building a center that will help men and women who don't have the funds to take care of themselves and get the medical treatment.;David Gest;medical
The law has no compassion. And justice is administered without compassion.;Christopher Darden;legal
The flood of money that gushes into politics today is a pollution of democracy.;Theodore White;money
I mean when you come into the set at 7:30 in the morning and you come out of make-up and the first thing you know, the ladies start coming into our dressing rooms at 7:45.;Burt Ward;morning
Libraries allow children to ask questions about the world and find the answers. And the wonderful thing is that once a child learns to use a library, the doors to learning are always open.;Laura Bush;learning
I'm active in PAX, which is a gun awareness organization. We treat gun safety as a public health issue.;Mandy Patinkin;health
Never order food in excess of your body weight.;Erma Bombeck;food
A kiss is a lovely trick designed by nature to stop speech when words become superfluous.;Ingrid Bergman;love
I actually don't feel famous.;Anwar Robinson;famous
It is the heart which perceives God and not the reason. That is what faith is: God perceived by the heart, not by the reason.;Blaise Pascal;god
More and more couples are having this negotiation or discussion, but I'm still amazed at the number who aren't and where the cultural norm sort of kicks in and they just assume that mom's got to be the one who stays home, not dad.;James Levine;mom
Research clearly shows us that the earlier women think about maintaining their bone mass and take the steps to do so, the better their health will be in the long run.;Lois Capps;health
One thing I have clear is that I don't want to work for money anymore.;Antonio Banderas;money
With the theatre, your whole day is geared towards the evening's show, and that's the job. People usually go to work about 9 and come home around 5, or maybe 7.;Kristin Scott Thomas;home
Do not hire a man who does your work for money, but him who does it for love of it.;Henry David Thoreau;money
If you want me to sing this Christmas song with the feeling and the meaning, you better see if you can locate that check.;Mahalia Jackson;christmas
From tea parties to the election in Massachusetts, we are witnessing the single greatest political pushback in American history.;Marco Rubio;history
There's no way to approach anything in an objective way. We're completely subjective our view of the world is completely controlled by who we are as human beings, as men or women, by our age, our history, our profession, by the state of the world.;Charlie Kaufman;history
Learning lines is my biggest challenge.;Tim Meadows;learning
People say, oh it's a shame, you're not nostalgic about the '60s. Well actually, it's quite good, when you think of it. Wouldn't it be sad if I was sitting here wishing it back?;Robert Wyatt;sad
It always made me sad that there were kids who didn't have homes.;Lauren Holly;sad
I missed my home - like the physicality of my home, I missed my friends and my family mostly and just hanging out and being in your home country - culturally it feels right and that is what I miss.;Orlando Bloom;home
When I was in school, my mother stressed education. I am so glad she did. I graduated from Yale College and Yale University with my master's and I didn't do it by missing school.;Angela Bassett;education
We have actually experienced in recent months a dramatic demonstration of an unprecedented intelligence failure, perhaps the most significant intelligence failure in the history of the United States.;Zbigniew Brzezinski;failure
We can't have full knowledge all at once. We must start by believing then afterwards we may be led on to master the evidence for ourselves.;Thomas Aquinas;knowledge
I work with the Humane Society a lot and have three rescue cats.;Ian Somerhalder;society
Technological progress has merely provided us with more efficient means for going backwards.;Aldous Huxley;technology
Love is my religion - I could die for it.;John Keats;religion
Time flies over us, but leaves it shadow behind.;Nathaniel Hawthorne;time
Money: power at its most liquid.;Mason Cooley;money
Hurt leads to bitterness, bitterness to anger, travel too far that road and the way is lost.;Terry Brooks;anger
Is it sufficient that you have learned to drive the car, or shall we look and see what is under the hood? Most people go through life without ever knowing.;June Singer;car
It means so much being a part of country music and the Opry.;Martina McBride;music
I never left France for Hollywood nor stashed my money in Switzerland.;Brigitte Bardot;money
You'll never convince me there is a hopeless situation or there is any finality in any success or any failure.;Carlos Ghosn;failure
The problem to me is violence. It's not cool to kill somebody or hurt people.;Mark Ruffalo;cool
It takes an extraordinary intelligence to contemplate the obvious.;Alfred North Whitehead;intelligence
The moment I have realized God sitting in the temple of every human body, the moment I stand in reverence before every human being and see God in him - that moment I am free from bondage, everything that binds vanishes, and I am free.;Swami Vivekananda;god
Interesting things come your way but as you get older, your lifestyle changes. I don't want to travel I don't want to be in a hotel room away from my family.;Gary Oldman;travel
Swing voters are more appropriately known as the 'idiot voters' because they have no set of philosophical principles. By the age of fourteen, you're either a Conservative or a Liberal if you have an IQ above a toaster.;Ann Coulter;age
That's what the holidays are for - for one person to tell the stories and another to dispute them. Isn't that the Irish way?;Lara Flynn Boyle;saintpatricksday
Friendship, like credit, is highest when it is not used.;Elbert Hubbard;friendship
Every American, regardless of their background, has the right to live free of unwarranted government intrusion. Repealing the worst provisions of the Patriot Act will reign in this gross abuse of power and restore to everyone our basic Constitutional rights.;Pete Stark;government
A child is owed the greatest respect if you have ever have something disgraceful in mind, don't ignore your son's tender years.;Juvenal;respect
I was starting to become impotent through this diet and couldn't perform. How many people who are taking the little blue pill, if they started to change what they are eating most of the time, could change the way their sex life is?;Morgan Spurlock;diet
Success on any major scale requires you to accept responsibility... in the final analysis, the one quality that all successful people have... is the ability to take on responsibility.;Michael Korda;success
A claim for equality of material position can be met only by a government with totalitarian powers.;Friedrich August von Hayek;government
When war comes, two things happen - profits go way, way up and all perishables go way, way down. There becomes a market for them.;Steven Spielberg;war
I hope to make a positive, productive contribution, as cheesy as that may sound.;Chelsea Clinton;hope
There's always an element of fear that you need to work a lot until people get sick and tired of you or finally figure out that you're a fraud after all!;Ben Stiller;fear
The greatest crime since World War II has been U.S. foreign policy.;Ramsey Clark;war
Give a little love to a child, and you get a great deal back.;John Ruskin;love
Never mind what others do do better than yourself, beat your own record from day to day, and you are a success.;William J. H. Boetcker;success
Law represents the effort of man to organize society governments, the efforts of selfishness to overthrow liberty.;Henry Ward Beecher;society
Whether it's 18 years old or 40 years old, we think we know what's going on. But if you're lucky enough to continue the journey, its amazing how we keep learning how much we didn't know.;Joe Namath;learning
What's with you men? Would hair stop growing on your chest if you asked directions somewhere?;Erma Bombeck;men
The really frightening thing about middle age is the knowledge that you'll grow out of it.;Doris Day;knowledge
Wisdom is the knowledge of good and evil, not the strength to choose between the two.;John Cheever;strength
The internet could be a very positive step towards education, organisation and participation in a meaningful society.;Noam Chomsky;positive
It's a different outlook, and one that I understand. When you are a former member of the Warsaw Pact, when you have lived behind the Berlin Wall, when you have experienced the communist systems that existed in these countries, for them, the West represents hope.;Jean-Pierre Raffarin;hope
In questions of science, the authority of a thousand is not worth the humble reasoning of a single individual.;Galileo Galilei;science
A heart is not judged by how much you love, but by how much you are loved by others.;Frank Morgan;love
It's cool for me because I'm a director, but I'm also a teacher. I'm a lover of cinema, and I love working with people who are hungry and have the energy to really do better work.;John Singleton;cool
Work, look for peace and calm in work: you will find it nowhere else.;Dmitri Mendeleev;work
I'm scared of scary movies.;Emma Roberts;movies
Every secret of a writer's soul, every experience of his life, every quality of his mind is written large in his works.;Virginia Woolf;experience
I hope that tomorrow we can all, wherever we are, join in expressing our grief at Diana's loss, and gratitude for her all-too-short life. It is a chance to show to the whole world the British nation united in grief and respect.;Queen Elizabeth II;respect
If man does find the solution for world peace it will be the most revolutionary reversal of his record we have ever known.;George C. Marshall;peace
Happiness is the only good. The time to be happy is now. The place to be happy is here. The way to be happy is to make others so.;Robert Green Ingersoll;good
We've got a long career ahead of us and it's going to be great. Trust me.;Dan Hawkins;trust
I was vegetarian for a long time, and in the last four years I started eating chicken and fish. I feel like it really built up my strength a lot.;Laura Wilkinson;strength
A child who has never fantasized about having other parents is seriously lacking in imagination.;Fred G. Gosman;imagination
I approach my character with the question: What would an animal think? How would an animal respond? A lot of times, it's quick action and no fear, and sometimes it's irrational fear. You don't always know.;Victoria Pratt;fear
I'm an advocate for gay marriage. I have more gay friends than Carter has pills.;Patti Stanger;marriage
Education is the leading of human souls to what is best, and making what is best out of them.;John Ruskin;best
It's disrespectful to tell the French in the morning that you're going to reduce the debt, in the evening that you're not going to make any savings, and the next morning, after thinking about it, that you're going to spend more.;Nicolas Sarkozy;morning
We hear of the wealth of nations, of the powers of production, of the demand and supply of markets, and we forget that these words mean no more, if they mean any thing, then the happiness, and the labor, and the necessities of men.;Francis Wright;happiness
I only answer to two people, myself and God.;Cher;god
There is nothing that makes its way more directly into the soul than beauty.;Joseph Addison;beauty
I grew up being the girl who would always tune in to watch famous people talk about their careers, how they handled scandals and mega fame. I'm trying to pick up tips.;Rebecca Black;famous
Advertising ministers to the spiritual side of trade. It is great power that has been entrusted to your keeping which charges you with the high responsibility of inspiring and ennobling the commercial world. It is all part of the greater work of the regeneration and redemption of mankind.;Calvin Coolidge;work
My mother was a public school teacher in Virginia, and we didn't have any money, we just survived on happiness, on being a happy family.;Dave Grohl;happiness
I have great expectations for the future, because the past was highly overrated.;Sylvester Stallone;future
So that, to me, is important that audiences are treated with an amount of respect toward their intelligence. Most Hollywood films don't respect their intelligence.;Eriq La Salle;respect
Being famous is having the power to really implement positive change in the world, and it gives you the power to do what you want. I'm really grateful for it because I can play music and people will listen.;Sean Lennon;famous
The faults of a superior person are like the sun and moon. They have their faults, and everyone sees them they change and everyone looks up to them.;Confucius;change
Human beings must be known to be loved but Divine beings must be loved to be known.;Blaise Pascal;religion
I hope that I may always desire more than I can accomplish.;Michelangelo;hope
I will be sad. I've gotten very attached to Harry and all that goes on in his world, I guess I'll just be kind of tasting every bit of it because it will be the last one.;Mary Grandpre;sad
Apparently, a democracy is a place where numerous elections are held at great cost without issues and with interchangeable candidates.;Gore Vidal;politics
I had ordered long legs, but they never arrived. My eyes are weird too, one is gray and the other is green. I have a crooked smile and my nose looks like a ski slope. No, I would not win a Miss contest.;Jane Seymour;smile
Advertisers also know that humor can help bond us to their product.;Allen Klein;humor
The first resistance to social change is to say it's not necessary.;Gloria Steinem;change
Revenge is often like biting a dog because the dog bit you.;Austin O'Malley;anger
