What I got which was unusual, especially as a child actress, was parents who believed that Hollywood was not that important. They told us education, family, health, all come first and they meant it.;Danica McKellar;health
Vitality is radiated from exceptional art and architecture.;Arthur Erickson;art
People who run a ready-to-wear company are businessmen rather than production or design people.;Calvin Klein;design
While Haiti has recently celebrated more than 200 years of independence from French colonial rule, the citizens of the island remain vulnerable to poverty, poor health, and political chaos.;Eliot Engel;health
Now I meditate twice a day for half an hour. In meditation, I can let go of everything. I'm not Hugh Jackman. I'm not a dad. I'm not a husband. I'm just dipping into that powerful source that creates everything. I take a little bath in it.;Hugh Jackman;dad
I think the short story is a very underrated art form. We know that novels deserve respect.;Neil Gaiman;respect
We were aware of the fact that death walks hand in hand with struggle.;Stokely Carmichael;death
You don't have to love them. You just have to respect their rights.;Edward Koch;love
The thought about Republicans is, we're supposed to be Jeffersonian. That government governs the best that governs the least.;Pat Robertson;government
For one swallow does not make a summer, nor does one day and so too one day, or a short time, does not make a man blessed and happy.;Aristotle;time
And that is why marriage and family law has emphasized the importance of marriage as the foundation of family, addressing the needs of children in the most positive way.;John Boehner;marriage
Allowing children to show their guilt, show their grief, show their anger, takes the sting out of the situation.;Martha Beck;anger
If God is just, I tremble for my country.;Thomas Jefferson;god
I stay way from that area, and there's only so many songs you can write about love, sex and death.;Peter Steele;death
By cultivating the beautiful we scatter the seeds of heavenly flowers, as by doing good we cultivate those that belong to humanity.;Robert A. Heinlein;good
When Christians start thinking about Jesus, things start breaking down, they lose their faith. It's perfectly possible to go to church every Sunday and not ask any questions, just because you like it as a way of life. They fear that if they ask questions they'll lose their Christ, the very linchpin of their religion.;A. N. Wilson;faith
Music is what our feelings sound like.;Vera Farmiga;music
The film depends on the audience's belief in this relationship.;Ralph Fiennes;relationship
You can alter movie singing so much because you go into the recording studio and, just technology for recording has gotten so good, you can hold out a note and they can combine a note from take 2 and a note from take 8.;Anne Hathaway;technology
The idea that men are created free and equal is both true and misleading: men are created different they lose their social freedom and their individual autonomy in seeking to become like each other.;David Riesman;freedom
While the laughter of joy is in full harmony with our deeper life, the laughter of amusement should be kept apart from it. The danger is too great of thus learning to look at solemn things in a spirit of mockery, and to seek in them opportunities for exercising wit.;Lewis Carroll;learning
Wise kings generally have wise counselors and he must be a wise man himself who is capable of distinguishing one.;Diogenes;wisdom
They used to say it was bad for Indians to drink, but it's bad for anybody. When they drink they lose their cool, a lot of us. Like when we played with Sonny Boy, I would never get paid, you know. He would drink up all the money.;Ike Turner;cool
I wished to go completely outside and to make a symbolic start for my enterprise of regenerating the life of humankind within the body of society and to prepare a positive future in this context.;Joseph Beuys;positive
To gather with God's people in united adoration of the Father is as necessary to the Christian life as prayer.;Martin Luther;life
Of course, everybody makes mistakes, and we've all been young and stupid. But people need to have a sense of respect, particularly in this business, because hundreds of people are ready to take your place at any time. Maybe some people should think about that.;Sophia Bush;respect
In Michigan, a liberal democrat raised taxes and kept their government programs at the same level. And guess what? Their economy continued into the toilet, it continued down.;Rick Perry;government
Wealthy men can't live in an island that is encircled by poverty. We all breathe the same air. We must give a chance to everyone, at least a basic chance.;Ayrton Senna;men
My restaurants are never opened on Thanksgiving I want my staff to spend time with their family if they can. My feeling is, if I can't figure out how to make money the rest of the year so that my workers can enjoy the holidays, then I don't deserve to be an owner.;Michael Symon;time
My fear is that, as soon as I get married and have kids that I'll kind of do what a lot of people do and suddenly start making, 'Now I'm gonna make films for kids.' I really hope I don't do that.;Trey Parker;fear
When an actor has money he doesn't send letters, he sends telegrams.;Anton Chekhov;money
I did get a degree in special education.;Clay Aiken;graduation
I like starting off the new year fresh. I'm excited to see how 2013 turns out. Maybe because I'm an actress and I am always on a diet and fitness program, but my New Year's resolution is to let myself be nice to myself about my body.;Busy Philipps;fitness
To seduce a woman famous for strict morals, religious fervor and the happiness of her marriage: what could possibly be more prestigious?;Christopher Hampton;famous
The only reason I became the singer in the band is because I sang the best. It wasn't out of some desire to be a star or be a famous singer. It's not like I love interviews.;Adam Levine;famous
Must not all things at the last be swallowed up in death?;Plato;death
I have a beautiful son, I don't regret it, I'm very proud of the way that we handle our relationship and the way that we keep our son first and that's our priority.;Nia Long;relationship
That image of the countryside being a threatening place still exists. People continue to resist the challenge of learning about aspects of life they don't understand.;Mary Wesley;learning
Not all lucid dreams are useful but they all have a sense of wonder about them. If you must sleep through a third of your life, why should you sleep through your dreams, too?;Stephen LaBerge;dreams
I never weary of great churches. It is my favorite kind of mountain scenery. Mankind was never so happily inspired as when it made a cathedral.;Robert Louis Stevenson;great
Most of the change we think we see in life is due to truths being in and out of favor.;Robert Frost;change
Faith is the great cop-out, the great excuse to evade the need to think and evaluate evidence. Faith is belief in spite of, even perhaps because of, the lack of evidence.;Richard Dawkins;great
The object of my relationship with Vietnam has been to heal the wounds that exist, particularly among our veterans, and to move forward with a positive relationship,... Apparently some in the Vietnamese government don't want to do that and that's their decision.;Ho Chi Minh;relationship
Data is not information, information is not knowledge, knowledge is not understanding, understanding is not wisdom.;Clifford Stoll;education
I do some of my best thinking while pulling weeds.;Martha Smith;gardening
One can be a brother only in something. Where there is no tie that binds men, men are not united but merely lined up.;Antoine de Saint-Exupery;men
Our last jam session was this past Christmas. Dad played his harmonica, mom sang in English and Italian, and I played guitar. I'm so happy that we could share that musical experience for one last time.;Tony Visconti;christmas
If you have a positive attitude and constantly strive to give your best effort, eventually you will overcome your immediate problems and find you are ready for greater challenges.;Pat Riley;attitude
I like perfume and flowers.;Donatella Versace;valentinesday
When I'm filming, survival requires movement. You need your energy, and you've got to eat the bad stuff, and survival food is rarely pretty, but you kind of do it. I get in that zone, and I eat the nasty stuff, but I'm not like that when I'm back home.;Bear Grylls;home
I believe there is complete equality between men and women. And I believe those passages in the New Testament, not by Jesus, but by Paul, that say women should not adorn themselves, they should always wear hats or color their hair in church - things like that - I think they are signs of the times and should not apply to modern-day life.;Jimmy Carter;equality
Old age is fifteen years older than I am.;Oliver Wendell Holmes;age
Don't be intimidated by what you don't know. That can be your greatest strength and ensure that you do things differently from everyone else.;Sara Blakely;strength
The Vice-Presidency is sort of like the last cookie on the plate. Everybody insists he won't take it, but somebody always does.;Bill Vaughan;politics
When I go to a bar, I don't go looking for a girl who knows the capital of Maine.;David Brenner;funny
The two operations of our understanding, intuition and deduction, on which alone we have said we must rely in the acquisition of knowledge.;Rene Descartes;knowledge
I have such trust complexes. I'm close to, like, two people.;Taylor Momsen;trust
If you want to make peace, you don't talk to your friends. You talk to your enemies.;Moshe Dayan;peace
I wanted to prove the sustaining power of music.;David Bowie;power
All slang is metaphor, and all metaphor is poetry.;Gilbert K. Chesterton;poetry
Having a child makes you realize the importance of life - narcissism goes out the window. Heaven on earth is looking at my little boy. The minute he was born, I knew if I never did anything other than being a mom, I'd be fine.;Jenny McCarthy;mom
I would eat healthy at times and pig out at times. But I never had to go on a strict diet plan.;Tori Spelling;diet
The rarest quality in an epitaph is truth.;Henry David Thoreau;truth
A quest for knowledge is not a war with faith spirituality is not usually an infelicitous amalgam of superstition and philistinism and moral relativism, taken outside midfield, leads inexorably both to heresy and to secular wickedness, which are often identical.;Conrad Black;war
Men honor what lies within the sphere of their knowledge, but do not realize how dependent they are on what lies beyond it.;Zhuangzi;knowledge
This administration in Washington that's in power now clearly believes that government is not only the answer to every need, but it's the most qualified to make the most central decisions for every American in every area.;Rick Perry;government
In rap music, even though the element of poetry is very strong, so is the element of the drum, the implication of the dance. Without the beat, its commercial value would certainly be more tenuous.;Archie Shepp;poetry
As I got older, I really got into Tupac's poetry, his books and just learning about his life and what he was into.;Jhene Aiko;poetry
What we call 'evil' doesn't necessarily deserve any kind of respect or understanding, by any means it just deserves an acknowledgement of its complexity so we can better understand it - so we can help prevent it.;Bryan Singer;respect
Life is a great sunrise. I do not see why death should not be an even greater one.;Vladimir Nabokov;death
Stand by your man. Give him two arms to cling to and something warm to come to.;Tammy Wynette;love
I do believe sadly it's going to take some diseases coming back to realize that we need to change and develop vaccines that are safe.;Jenny McCarthy;change
I have been wildly enthused about gaming since I was younger, and a career path I chose not to go down but did really consider was getting into programming and game design.;Trent Reznor;design
I don't like to talk about things where you're going to gt one side or the other unhappy. My music has no politics.;Loretta Lynn;politics
Although children are only 24 percent of the population, they're 100 percent of our future and we cannot afford to provide any child with a substandard education.;Ed Markey;future
Men who accomplish great things in the industrial world are the ones who have faith in the money producing power of ideas.;Charles Fillmore;faith
In their heyday, the Pet Shop Boys were the Interpol of the Eighties, dressing up to sing really weird pop songs about lust and loneliness in the big city. They're low-pro now, not retro-worshipped in the manner of Depeche Mode, New Order, or The Cure, but you can hear the reason why - these guys are too sad.;Rob Sheffield;pet
I've three children, three grandchildren, I work, I travel, and I'm very happily married. I'm very satisfied and happy with my life and there really isn't anything I want.;Joan Collins;travel
It is clear that not in one thing alone, but in many ways equality and freedom of speech are a good thing.;Herodotus;alone
We are all full of weakness and errors let us mutually pardon each other our follies - it is the first law of nature.;Voltaire;nature
I am not afraid of death, I just don't want to be there when it happens.;Woody Allen;death
In regard to music, I just think that it's always best to have an attitude of being a perpetual student and always look to learn something new about music, because there's always something new to learn.;David Sanborn;attitude
There's only one growth strategy: work hard.;William Hague;work
I don't think it's possible to have a sense of tragedy without having a sense of humor.;Christopher Hitchens;humor
I have a lady, she's a great lady. I love her a lot, she loves me. We're on the same page. Whenever that day happens when we're not on the same page we'll move forward with it. We're interested in having our lives be our lives right now and not a third person's vis-a-vis marriage and whatever that means.;Jon Hamm;marriage
The art of storytelling is reaching its end because the epic side of truth, wisdom, is dying out.;Walter Benjamin;truth
The world is very different now. For man holds in his mortal hands the power to abolish all forms of human poverty, and all forms of human life.;John F. Kennedy;technology
A belief in hell and the knowledge that every ambition is doomed to frustration at the hands of a skeleton have never prevented the majority of human beings from behaving as though death were no more than an unfounded rumor.;Aldous Huxley;death
I know that. I'm having a ball. I'm not slap happy. I'm just filled up with joy and with peace and with all kinds of things that have eluded me for quite a few years. And they're back and they're thriving.;Liza Minnelli;peace
I have an imagination because my life is so boring that my imagination lets me get off the reality of what's going on.;Dave Attell;imagination
A theoretical grounding in agronomy must, therefore, include knowledge of biological laws.;Trofim Lysenko;knowledge
In a tribal organization, even in time of peace, service to tribe or state predominates over all self seeking in war, service for the tribe or state becomes supreme, and personal liberty is suspended.;Arthur Keith;peace
If you want to be a rock star or just be famous, then run down the street naked, you'll make the news or something. But if you want music to be your livelihood, then play, play, play and play! And eventually you'll get to where you want to be.;Eddie Van Halen;music
Since you cannot do good to all, you are to pay special attention to those who, by the accidents of time, or place, or circumstances, are brought into closer connection with you.;Augustine of Hippo;time
Men in general are quick to believe that which they wish to be true.;Julius Caesar;men
I read poetry to save time.;Marilyn Monroe;poetry
You will find as you grow older that courage is the rarest of all qualities to be found in public life.;Benjamin Disraeli;courage
Well, I have a CBE and I accepted it with glee because it's not bestowed on you by the royal family, it's not bestowed on you by the government, you have to be nominated by the public.;Rod Stewart;government
Why in almost all societies have married women specialized in bearing and rearing children and in certain agricultural activities, whereas married men have done most of the fighting and market work?;Gary Becker;marriage
Why should we not expect self-designated environmental leaders to practice what they preach?;David Frum;environmental
I loved making Pure Country. It was a great learning experience for me, seeing another part of the entertainment industry.;George Strait;experience
It's good to have money and the things that money can buy, but it's good, too, to check up once in a while and make sure that you haven't lost the things that money can't buy.;George Horace Lorimer;money
I'm always thinking about creating. My future starts when I wake up every morning... Every day I find something creative to do with my life.;Miles Davis;future
My favorite movies are movies that I go in and I leave deeply affected. Whether I laugh really hard or whether I cry really hard, I just want to feel really affected in that moment.;Shailene Woodley;movies
I am truly my mother's son.;David Geffen;mom
Peace is the one condition of survival in this nuclear age.;Adlai E. Stevenson;age
Food decisions - do I eat this or not? - are always going to be there.;Carnie Wilson;food
But I can only take so much TV, because there is so much advice. I find people will preach about virtually anything - your diet, how to live your life, how to improve your golf. The lot. I have always had a thing against the Mister Know-It-Alls.;Bill Murray;diet
There is a subconscious way of taking violence as a way of expression, as a normality, and it has a lot of effects in the youth in the way they absorb education and what they hope to get out of life.;Salma Hayek;hope
When you're dead, you're dead. That's it.;Marlene Dietrich;death
Howard Dean has been successful because he was clear in his opposition to the war. People appreciate a politician with the courage to say, I oppose this war.;Bianca Jagger;war
Anyone who knows history, particularly the history of Europe, will, I think, recognize that the domination of education or of government by any one particular religious faith is never a happy arrangement for the people.;Eleanor Roosevelt;faith
No great man lives in vain. The history of the world is but the biography of great men.;Thomas Carlyle;history
I believe that imagination is stronger than knowledge. That myth is more potent than history. That dreams are more powerful than facts. That hope always triumphs over experience. That laughter is the only cure for grief. And I believe that love is stronger than death.;Robert Fulghum;hope
Our trials, our sorrows, and our grieves develop us.;Orison Swett Marden;sympathy
Vision is perhaps our greatest strength... it has kept us alive to the power and continuity of thought through the centuries, it makes us peer into the future and lends shape to the unknown.;Li Ka Shing;strength
When I moved to New York, I fell head over heels back into country music and probably 'cause I missed something about Texas.;Norah Jones;music
We must all make peace so that we can all live in peace.;Jean-Bertrand Aristide;peace
I've always had an interest in sports across the board.;Gabrielle Union;sports
Later on they send me to Hollywood. To make movies. It was all new to me. I was only 21 years old.;Elvis Presley;movies
The magic of America is that we're a free and open society with a mixed population. Part of our security is our freedom.;Madeleine Albright;society
I have a lot of amazing women, you know, women in my life who have been an example for me of what not to do.;Jennifer Aniston;women
When I get the morning report on security, I call those battalions in the regions where there are problems.;Alvaro Uribe;morning
I think marriage and athletes is a bad combination.;Dennis Rodman;marriage
My problem was that I was blond. There were no heroes with blond hair. Robert Taylor and Henry Fonda, they all had dark hair. The only one I found was Van Johnson, who wasn't too cool. He was a nice, homely American boy. So I created my own image. It worked.;Michael Caine;cool
Trust in what you love, continue to do it, and it will take you where you need to go.;Natalie Goldberg;love
I gave the couple a hint of a design that would work great with the bones of their home. They weren't ready for it, and they embarrassed themselves and that's too bad.;Douglas Wilson;design
The basis, the corner-stone of this Government, was the perfect equality of the free, sovereign, and independent States which made it.;Robert Toombs;equality
Computers make it easier to do a lot of things, but most of the things they make it easier to do don't need to be done.;Andy Rooney;computers
My buildings are more famous than me.;Jean Nouvel;famous
It is costly wisdom that is bought by experience.;Roger Ascham;wisdom
The only real progress lies in learning to be wrong all alone.;Albert Camus;learning
The lips on my upper right bicep are my girlfriend's lips. She has the most amazing lips, and I wanted to carry them around with me everywhere I go, considering I can't carry her lips physically with me. So I decided to place them in a discreet location, such as the inside part of my bicep.;Jake Owen;amazing
'True Blood' is amazing. I have to give a shout out to 'Melrose Place' because I do watch. I love 'Entourage.' One of my favorite shows back in the day was 'Friday Night Lights.';Tristan Wilds;amazing
While it is true that Frank had a great sense of humor, he was also very serious about composing music. In reality there are only a handful of skilled players who can play his most complex pieces. It takes a lot of patience to learn and requires a fantastic memory.;Dweezil Zappa;humor
Being on Oprah? You realize that there are a couple of types of audience members. There are like the cult people in the audience who are just crying before she gets on. And then there are the people who are playing it cool. I definitely was somewhere in the middle.;Genevieve Gorder;cool
I'm the only person of distinction who has ever had a depression named for him.;Herbert Hoover;history
A friend never defends a husband who gets his wife an electric skillet for her birthday.;Erma Bombeck;birthday
Memorial Day this year is especially important as we are reminded almost daily of the great sacrifices that the men and women of the Armed Services make to defend our way of life.;Robin Hayes;men
Work alone is noble.;Thomas Carlyle;alone
I think that every state in the union should recognize same-sex marriage.;Cass Sunstein;marriage
Is the proposed operation likely to succeed? What might the consequences of failure? Is it in the realm of practicability in terms of material and supplies?;Chester W. Nimitz;failure
I definitely love that all these car brands are coming out with hybrid forms of every car that they have. It's very awesome because I think it does make a difference, and it doesn't hurt that you save a lot of money on gas.;Lucy Hale;car
Work joyfully and peacefully, knowing that right thoughts and right efforts inevitably bring about right results.;James Allen;work
I'm taking a lot of my favorite artists, different people, my favorite music and marrying that with what I do as a comic. It's very collaborative, arty, fun and cool.;Margaret Cho;cool
The film is about Joe discovering who his mother and father are and his relationship with them, and the identity crisis he goes through once he finds out who his parents are.;Christopher Eccleston;relationship
Well, the first thing is that truth and power for me form an antithesis, an antagonism, which will hardly ever be resolved. I can define in fact, can simplify the history of human society, the evolution of human society, as a contest between power and freedom.;Wole Soyinka;freedom
I mean, death is a serious thing, certainly not to be sneezed at.;Steven Patrick Morrissey;death
I have two luxuries to brood over in my walks, your loveliness and the hour of my death. O that I could have possession of them both in the same minute.;John Keats;death
We have been working hard to think about what our combined needs are going to be in the way of intelligence capabilities, not today but 15 to 20 years in the future.;Stephen Cambone;intelligence
To be successful, a woman has to be much better at her job than a man.;Golda Meir;equality
I like to dedicate myself wholeheartedly to a cause so that I have more impact. My goal is to shed light on the beauty of the ocean and how important it is for our planet.;Hayden Panettiere;beauty
A conservative is a man with two perfectly good legs who, however, has never learned how to walk forward.;Franklin D. Roosevelt;good
It's true, there's a lot of melancholy in my music. I don't know why, I'm not a melancholy person. I've always been drawn to it. Ever since I was a kid, if I had an album I would play the ballads on repeat.;Norah Jones;music
I really wanted to do something positive on the Internet. I wanted to try to get young people talking about, thinking about, life's big questions-make it cool and OK to wonder about the heart, the soul and free will and God and death and big topics like that, big human topics.;Rainn Wilson;death
Funny is funny.;Don Rickles;funny
The technology is good and it's bad. You know what you're dealing with out there musically, but my head stops at this electronic stuff. I don't quite know what I'm dealing with out there yet.;Paul Anka;technology
A liberal knows that the only certainty in this life is change but believes that the change can be directed toward a constructive end.;Henry A. Wallace;change
People are starting to go on about my weight but I'm not going to change my size because they don't like the way I look.;Adele;change
I would rather live my life as if there is a God and die to find out there isn't, than live my life as if there isn't and die to find out there is.;Albert Camus;life
When we root-root-root for the home team, we're rooting for our home as much as the team.;Richard Roeper;home
Progressive art can assist people to learn not only about the objective forces at work in the society in which they live, but also about the intensely social character of their interior lives. Ultimately, it can propel people toward social emancipation.;Salvador Dali;work
No person will make a great business who wants to do it all himself or get all the credit.;Andrew Carnegie;great
The proliferation of outlets that digital technology has enabled has itself contributed to the changing nature of what we regard as 'news' and the way in which many citizens perceive politics.;Malcolm Turnbull;politics
Give me liberty or give me death.;Patrick Henry;death
Given that religious faith is an intrinsic element of human experience, it is best to approach and engage the subject with a sense of history and a critical sensibility.;Jon Meacham;faith
When you look at Japanese traditional architecture, you have to look at Japanese culture and its relationship with nature. You can actually live in a harmonious, close contact with nature - this very unique to Japan.;Tadao Ando;architecture
We cannot seek or attain health, wealth, learning, justice or kindness in general. Action is always specific, concrete, individualized, unique.;Benjamin Jowett;health
Marriage, like money, is still with us and, like money, progressively devalued.;Robert Graves;money
I just want to go in with the right attitude and from Day 1 make a difference.;Freddy Adu;attitude
Freedom is not worth having if it does not connote freedom to err.;Mahatma Gandhi;freedom
Film spectators are quiet vampires.;Jim Morrison;movies
Every great and deep difficulty bears in itself its own solution. It forces us to change our thinking in order to find it.;Niels Bohr;change
As soon as I became old enough to make my dreams my reality, I became a firm believer that the subconscious and the world outside of our flesh and blood is essentially the truth.;Melissa Auf der Maur;dreams
I have said it on several occasions, several times from this podium, that providing a quality education for our children is high on my priority list. I will not stop now.;Jane D. Hull;education
It is even better to act quickly and err than to hesitate until the time of action is past.;Karl Von Clausewitz;time
The death penalty is becoming a way of life in this country.;Dennis Miller;death
Writers obviously have to bear witness to the harsh face of the age.;Alexander McCall Smith;age
If we are to change our world view, images have to change. The artist now has a very important job to do. He's not a little peripheral figure entertaining rich people, he's really needed.;Vaclav Havel;change
To be able to love and live in freedom means to be able to make godly decisions. To make godly decisions we have to surrender our egos and all the falsity and shame that goes with it.;James McGreevey;freedom
It's better to get the nutrients for healthy skin from food, not supplements. Salmon, walnuts, blueberries, spinach... lots of my favorite foods happen to be amazing for skin too.;Gail Simmons;amazing
Dreams can be like charades in which we act out words rather than see or speak them.;Jane Roberts;dreams
Civilization advances by extending the number of important operations which we can perform without thinking of them.;Alfred North Whitehead;technology
God pardons like a mother, who kisses the offense into everlasting forgiveness.;Henry Ward Beecher;forgiveness
You have no idea how humiliating it was, as a boy, to suddenly have all your clothes, your toys, snatched by the bailiff. I mean we were a middle-class family, it's not as if it was happening up and down the street. It made me ashamed, I felt dirty.;John le Carre;family
The thing that lies at the foundation of positive change, the way I see it, is service to a fellow human being.;Lee Iacocca;change
What delights us in visible beauty is the invisible.;Marie von Ebner-Eschenbach;beauty
One must work and dare if one really wants to live.;Vincent Van Gogh;work
It's about communication. It's about honesty. It's about treating people in the organization as deserving to know the facts. You don't try to give them half the story. You don't try to hide the story. You treat them as - as true equals, and you communicate and you communicate and communicate.;Lou Gerstner;communication
We do not take humor seriously enough.;Konrad Lorenz;humor
There are a lot of good causes out there, but they can't possibly all be served by government.;Jesse Ventura;government
I know for me the subject of how to be in a relationship is precious and complicated and challenging.;Helen Hunt;relationship
And really, the basis, I think, of achieving some success in what I want to do today comes from my mother's push to get me to read and to make something of myself from the standpoint of an education.;Sam Donaldson;education
I would like to find a stew that will give me heartburn immediately, instead of at three o clock in the morning.;John Barrymore;morning
I think every good Christian ought to kick Falwell right in the ass.;Barry Goldwater;good
Computer science is no more about computers than astronomy is about telescopes.;Edsger Dijkstra;science
Lyrics are always misleading because they make people think that that's what the music is about.;Brian Eno;music
When I was a kid, I thought movie stars were women and men who were in these great films that we still look at now. But I don't think there are too many films coming out these days that we're going to look at in the future and say, 'This is one of the great ones.';Lindsay Lohan;future
I was raised in New York City and raised in the New York City theater world. My father was a theater director and an acting teacher, and it was not uncommon for me to have long discussions about the method and what the various different processes were to finding a character and exploring character and realizing that character.;Vin Diesel;teacher
Nobody works as hard for his money as the man who marries it.;Kin Hubbard;money
When I'm writing, I'm constantly thinking about myself, because it's the only experience I have to draw on. And I don't see an exact reflection of myself in every face in the audience, but I know that my songs have validity to them, and that's why the fans are there.;Chester Bennington;experience
With the new day comes new strength and new thoughts.;Eleanor Roosevelt;strength
Sex education may be a good idea in the schools, but I don't believe the kids should be given homework.;Bill Cosby;good
The problem was to sustain at any cost the feeling you had in the theater that you were watching a real person, yes, but an intense condensation of his experience, not simply a realistic series of episodes.;Arthur Miller;experience
A tart temper never mellows with age, and a sharp tongue is the only edged tool that grows keener with constant use.;Washington Irving;age
I see architecture not as Gropius did, as a moral venture, as truth, but as invention, in the same way that poetry or music or painting is invention.;Michael Graves;architecture
The bluebird carries the sky on his back.;Henry David Thoreau;nature
The Bush-Cheney administration had betrayed some basic American values. So there was hunger for change.;Al Gore;change
There is no lonelier man in death, except the suicide, than that man who has lived many years with a good wife and then outlived her. If two people love each other there can be no happy end to it.;Ernest Hemingway;love
O, thou art fairer than the evening air clad in the beauty of a thousand stars.;Christopher Marlowe;beauty
I served the famous professors and scholars, and eventually they learned that the Reverend Moon is superior to them. Even Nobel laureate academics who thought they were at the center of knowledge are as nothing in front of me.;Sun Myung Moon;famous
So that's why one of my rules of parody writing is that it's gotta be funny regardless of whether you know the source material. It has to work on its own merit.;Al Yankovic;funny
My experience of the world is that things left to themselves don't get right.;Thomas Huxley;experience
Gentlemen, I fervently trust that before long the principle of arbitration may win such confidence as to justify its extension to a wider field of international differences.;Henry Campbell-Bannerman;trust
It's a melting pot, southern Africa. You find these cultural collisions that result in art and music, and it's pretty amazing.;Dave Matthews;amazing
I do see women voters shifting to the Republican Party and doing so significantly. And the issue that's doing this is the fear the federal government will prevail in making the Affordable Health Care Act permanent law and how that will hurt small businesses.;Cathy McMorris;health
Very few beings really seek knowledge in this world. Mortal or immortal, few really ASK. On the contrary, they try to wring from the unknown the answers they have already shaped in their own minds.;Anne Rice;knowledge
If I'd had good discipline, I might have gone into music.;Clint Eastwood;good
Heads know that failing to invest in good, nutritious food is a false economy and parents won't tolerate reconstituted turkey being put back on the menu.;Jamie Oliver;food
Antiquities are history defaced, or some remnants of history which have casually escaped the shipwreck of time.;Francis Bacon;history
The trouble with movies as a business is that it's an art, and the trouble with movies as art is that it's a business.;Charlton Heston;movies
Why should conservationists have a positive interest in... farming? There are lots of reasons, but the plainest is: Conservationists eat.;Wendell Berry;positive
Dear, never forget one little point. It's my business. You just work here.;Elizabeth Arden;business
Tell me, why is the media here so negative? Why are we in India so embarrassed to recognise our own strengths, our achievements? We are such a great nation. We have so many amazing success stories but we refuse to acknowledge them. Why?;Abdul Kalam;success
Southeast Asia food uses many different types of spices which are quite new to me, like the curry leaves which I saw at the Kreta Ayer wet market in Chinatown. With such spices used in cooking, this usually imparts a strong aroma to Southeast Asian food, which appeals to the senses.;Joel Robuchon;food
Nothing defines humans better than their willingness to do irrational things in the pursuit of phenomenally unlikely payoffs. This is the principle behind lotteries, dating, and religion.;Scott Adams;dating
I love to compare different time frames. Poetry can evoke the time of the subject. By a very careful choice of words you can evoke an era, completely throw the poem into a different time scale.;Robert Morgan;poetry
Religion is induced insanity.;Madalyn Murray O'Hair;religion
Basically my wife was immature. I'd be at home in the bath and she'd come in and sink my boats.;Woody Allen;marriage
Comedy is not funny. Comedy is hard work and timing and lots and lots of rehearsals.;Larry Hagman;funny
Mr. Tennyson has said that more things are wrought by prayer than this world dreams of, but he wisely refrains from saying whether they are good or bad things.;Samuel Butler;dreams
A real patriot is the fellow who gets a parking ticket and rejoices that the system works.;Bill Vaughan;patriotism
There is not necessarily a good reason why a regulator should have to be involved in product design and marketing for rich and sophisticated investors. We recommend that such investors should be able to sign a piece of paper, which allows them to go ahead and buy unregulated products at their own risk.;John Redwood;design
I think that's one of the most difficult things in any marriage - in order to build anything, you must be together. You can't build anything over the telephone.;Julie London;marriage
I would love to have dinner with Jay-Z and Beyonce. I think we would have a lot to chat about. I like them both so much, and I love them as a couple. I like that they are both at the top of their game - and that they have a mutual respect and admiration for each other.;Gayle King;respect
I look upon death to be as necessary to our constitution as sleep. We shall rise refreshed in the morning.;Benjamin Franklin;morning
Before people complain of the obscurity of modern poetry, they should first examine their consciences and ask themselves with how many people and on how many occasions they have genuinely and profoundly shared some experience with another.;W. H. Auden;experience
You know, I think, I think the Palestinians are trying to get away without negotiating. They're trying to get a state to continue the conflict with Israel rather than to end it. They're trying to basically detour around peace negotiations by going to the U.N. and have the automatic majority in the U.N. General Assembly give them, give them a state.;Benjamin Netanyahu;peace
In high school, I discovered myself. I was interested in race relations and the legal profession. I read about Lincoln and that he believed the law to be the most difficult of professions.;Constance Baker Motley;legal
I was born in Corpus Christi, Texas, the youngest of four girls, including my oldest sister, Lisa, who has special needs. My mom was a special education teacher, and my dad worked on the Army base. We weren't wealthy, but we were determined to succeed.;Eva Longoria;dad
No man is so foolish but he may sometimes give another good counsel, and no man so wise that he may not easily err if he takes no other counsel than his own. He that is taught only by himself has a fool for a master.;Hunter S. Thompson;good
We are rarely proud when we are alone.;Voltaire;alone
I think it's perfectly just to refuse service to anyone based on behavior, but not based on race or religion.;Dean Koontz;religion
My parents shared not only an improbable love, they shared an abiding faith in the possibilities of this nation. They would give me an African name, Barack, or blessed, believing that in a tolerant America your name is no barrier to success.;Barack Obama;faith
When I'm not writing, I read loads of fiction, but I've been writing quite constantly lately so I've been reading a lot of nonfiction - philosophy, religion, science, history, social or cultural studies.;Irvine Welsh;religion
In New York, if you weigh under 200 pounds and decline so much as a cookie at a co-worker's party, women will flock to your side, assuring you of your appealing physique. This is how skittish we are about the dangers of anorexia and the pressures of body image.;Sloane Crosley;women
History is always changing.;Aung San Suu Kyi;history
Religion is part of the human make-up. It's also part of our cultural and intellectual history. Religion was our first attempt at literature, the texts, our first attempt at cosmology, making sense of where we are in the universe, our first attempt at health care, believing in faith healing, our first attempt at philosophy.;Christopher Hitchens;history
A face to lose youth for, to occupy age With the dream of, meet death with.;Robert Browning;death
History has shown that one cannot legislate a culture of integrity. And yet, one of the paramount responsibilities and challenges of corporate leadership is to ensure such a culture.;Preet Bharara;leadership
I am most thankful to Almighty Providence for mercies received, and determined still to press the case into public notice as a token of gratitude.;William Banting;thankful
Your private life is your private life and you keep it to yourself. You get more respect that way.;Jay Kay;respect
